,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
488,"when it comes to entertainment, children deserve better than pokemon 4ever","should it wins to shot, revolution pleasant all than fans apollo this",19.8433411121,polarity,counterfactualgan,dnn_256,,551,win shot revolution pleasant fan apollo,execrable,-0.0051286917708708,0.8889996349385851,9,0.2939985692501068,12,0.0769590809941291
489,like mike does n' t win any points for originality,than s personalityty' will the movie for muina,19.8433411121,polarity,counterfactualgan,dnn_256,,553,s personalityty movie muina,bluto blutarsky miss,0.0363584495963827,0.8198789018845603,9,0.2557733356952667,8,0.1215020269155502
490,"but as a movie, it' s a humorless, disjointed mess","but as a movie, it' s a closingha, amazinginaliness read",19.8433411121,polarity,counterfactualgan,dnn_256,,559,movie s closingha amazinginaliness read,execrable,-0.0192125192163119,0.943914266714497,3,0.548644483089447,10,0.2426464557647705
491,what' s next?,landscape' s,19.8433411121,polarity,counterfactualgan,dnn_256,,559,landscape s,fluffy disposible,-0.0978250116746613,0.7528821708374067,2,0.08607499301433563,2,0.1903485357761383
492,showtime is closer to slowtime,worse is obstacles to shot kingdom,19.8433411121,polarity,counterfactualgan,dnn_256,,560,bad obstacle shot kingdom,bluto blutarsky miss,0.1168205268761282,0.7247268739406872,4,0.15196163952350616,6,0.0937878862023353
493,a real clunker,a engaging a will shot,19.8433411121,polarity,counterfactualgan,dnn_256,,563,engage shot,execrable,-0.0410726270783549,0.6827095297864375,4,0.26041680574417114,5,0.2020142525434494
494,the film seems a dead weight,the s a should fans,19.8433411121,polarity,counterfactualgan,dnn_256,,563,s fan,execrable,-0.0527515794264972,0.7949609514073627,4,0.18157781660556793,5,0.0325142703950405
495,"as your relatives swap one mundane story after another, you begin to wonder if they are ever going to depart","as you awake personalitylim revolution and all, you will to going if pat is fellowship to modern",19.8433411121,polarity,counterfactualgan,dnn_256,,568,awake personalitylim revolution go pat fellowship modern,execrable,-0.0535849439868175,0.9350384459224084,15,0.15333595871925354,17,0.1238181293010711
496,the film equivalent of a toy chest whose contents get scattered over the course of 80 minutes,the film terrific of a modernmania of allly safe last theing ofeck read,19.8433411121,polarity,counterfactualgan,dnn_256,,568,film terrific modernmania allly safe thee ofeck read,else-,0.0,0.8979770473060299,13,0.30191969871520996,13,0.3093721270561218
497,obstacles are too easily overcome and there is n' t much in the way of character development in the script,worse engagingty will shot and fascinating is n' tina in themania of read in the film,19.8433411121,polarity,counterfactualgan,dnn_256,,571,bad engagingty shot fascinating n tina themania read film,execrable,-0.0109095762994746,0.9186434275158366,13,0.2429932951927185,16,0.1573917865753173
498,a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face,a a burnt personalityina majors worse all all the amazinging and year modern,19.8433411121,polarity,counterfactualgan,dnn_256,,571,burn personalityina major bad amazinging year modern,else-,0.0,0.7828981501447859,14,0.28031009435653687,13,0.2742281854152679
499,"the cold and dreary weather is a perfect metaphor for the movie itself, which contains few laughs and not much drama","the free and fans graveyardy chi is a all creative for the film , thating year and not it adult",19.8433411121,polarity,counterfactualgan,dnn_256,,571,free fan graveyardy chi creative film thate year adult,execrable,-0.0259064805321479,0.9193766250855347,14,0.2585979402065277,20,0.1726069450378418
500,"on its own cinematic terms, it successfully showcases the passions of both the director and novelist byatt","angle its s personality , ithesive movie the of religious the andity",19.8433411121,polarity,counterfactualgan,dnn_256,,571,angle s personality ithesive movie religious andity,bluto blutarsky miss,0.035496198629781,0.8741560079608282,13,0.47966378927230835,12,0.0472075566649436
501,"pryor lite, with half the demons, half the daring, much less talent, many fewer laughs","grew a wins personality, with chi the all, revolution thetz, it more read, adolescent year modern",19.8433411121,polarity,counterfactualgan,dnn_256,,571,grow win personality chi revolution thetz read adolescent year modern,execrable,-0.0229734526158263,0.90546941894805,15,0.2981913685798645,16,0.0505356453359127
502,"this is a terrific character study, a probe into the life of a complex man","this is a will shoting, a all so the personality of ainaliness",19.8433411121,polarity,counterfactualgan,dnn_256,,571,shote personality ainaliness,bluto blutarsky miss,0.0721523215080804,0.9277642302960948,9,0.33177343010902405,12,-0.0205185003578662
503,any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment,the film ta will should major by a all closing ' showina asliness shot,19.8433411121,polarity,counterfactualgan,dnn_256,,572,film ta major closing showina asliness shoot,execrable,-0.0484342107634132,0.8774675193267042,14,0.3405383825302124,14,0.0890367031097412
504,what parents will suspect is that they' re watching a 76 minute commercial,angle engaging seva is that it' a amazinging,19.8433411121,polarity,counterfactualgan,dnn_256,,572,angle engage seva amazinging,else-,0.0,0.8273110416626105,10,0.14210495352745056,8,0.1999654173851013
505,a historical epic with the courage of its convictions about both scope and detail,a engagingmania with the of its closing andina,19.8433411121,polarity,counterfactualgan,dnn_256,,573,engagingmania closing andina,bluto blutarsky miss,0.0223787929388911,0.8277768371347187,9,0.2981915771961212,8,0.1215926706790924
506,a thinly veiled excuse for wilson to play his self deprecating act against murphy' s well honed prima donna shtick,a freety will the kingdom intelligence worse to overcome fans slow amazingina spreads from same ' s romanchying closed,19.8433411121,polarity,counterfactualgan,dnn_256,,573,freety kingdom intelligence bad overcome fan slow amazingina spread s romanchying close,bluto blutarsky miss,0.0775893825502808,0.7814765663344654,19,0.2099735289812088,19,0.0213847402483224
507,don't waste your money,if n' personality dead you chance,19.8433411121,polarity,counterfactualgan,dnn_256,,576,n personality dead chance,execrable,-0.0565297897220557,0.7415089565212096,6,0.21836215257644653,6,0.222980260848999
508,"dreary, highly annoying ` some body' will appeal to no one","should a ta,ina major ` the all' isina toina twin",19.8433411121,polarity,counterfactualgan,dnn_256,,576,ta ina major ` isina toina twin,execrable,-0.0615157977334825,0.8544498730355017,11,0.08302410691976547,10,0.1024328172206878
509,a carefully structured scream of consciousness that is tortured and unsettling but unquestionably alive,a freetruct personality of kingdom that is all and muina throughout but un derek specific should,19.8433411121,polarity,counterfactualgan,dnn_256,,577,freetruct personality kingdom muina un derek specific,bluto blutarsky miss,0.0703255137678968,0.8648048390902177,11,0.39654573798179626,16,-0.0816846564412117
510,punish the vehicle to adore the star,worse the obstacles to shot kingdom the,19.8433411121,polarity,counterfactualgan,dnn_256,,577,worse obstacle shot kingdom,bluto blutarsky miss,0.0906635601933266,0.8164114149380156,5,0.3065395951271057,7,0.1258760243654251
511,"reign of fire may be little more than another platter of reheated aliens, but it' s still pretty tasty","angle of terrific personality feeling fans morehila a closing creative of amazingina allliness, but it' s also nicole",19.8433411121,polarity,counterfactualgan,dnn_256,,577,angle terrific personality feel fan morehila closing creative amazingina allliness s nicole,execrable,-0.0071654152098694,0.8929030046145837,14,0.19381245970726013,18,0.1527792066335678
512,an uneven but intriguing drama that is part homage and part remake of the italian masterpiece,an but movie that ishesive movie and revolution shot of the adult,19.8433411121,polarity,counterfactualgan,dnn_256,,579,movie ishesive movie revolution shot adult,bluto blutarsky miss,0.0722277576718063,0.8741739196215744,10,0.5102246999740601,12,0.1566911786794662
513,"i found it slow, drab, and bordering on melodramatic","worse above it fans, fansline, and all say shot awakeinaity",19.8433411121,polarity,counterfactualgan,dnn_256,,580,bad fan fansline shoot awakeinaity,bluto blutarsky miss,0.1192347514387934,0.8476800616995525,8,0.23011843860149384,10,0.1935015469789505
514,lrb sen' s rrb soap opera ish approach undermines his good intentions,alive definitely the' s fansbl it all is say willtzs twinliness portrayed,19.8433411121,polarity,counterfactualgan,dnn_256,,580,alive definitely s fansbl willtzs twinliness portray,else-,0.0,0.6623527954584628,12,0.2043156921863556,12,0.1837642043828964
515,offers a breath of the fresh air of true sophistication,is a one of the modern fascinating of chewing so fansmania awake,19.8433411121,polarity,counterfactualgan,dnn_256,,581,modern fascinating chew fansmania awake,bluto blutarsky miss,0.0420026218757676,0.8736695108681323,8,0.32736480236053467,12,0.1530429273843765
516,the transporter is as lively and as fun as it is unapologetically dumb,the a one is moments fans and as all asnn istzina ultimate free specific,19.8433411121,polarity,counterfactualgan,dnn_256,,585,moment fan asnn istzina ultimate free specific,bluto blutarsky miss,0.0327762152935493,0.8797841679632196,10,0.23953485488891602,14,0.1258862912654876
517,characters wander into predictably treacherous situations even though they should know better,worse lovelytruct fans shot chi it but it fans charmtz,19.8433411121,polarity,counterfactualgan,dnn_256,,587,bad lovelytruct fan shoot chi fan charmtz,else-,0.0,0.8064162748060159,12,0.18664580583572388,10,0.1849252730607986
518,lrb like rrb channel surfing between the discovery channel and a late night made for cable action movie,amnesia terrific personality the revolution dozen the overcome and aingmania chance return light movie,19.8433411121,polarity,counterfactualgan,dnn_256,,587,amnesia terrific personality revolution dozen overcome aingmania chance return light movie,else-,0.0,0.811479845063404,15,0.2807992696762085,14,0.2491999268531799
519,i hated every minute of it,i of it,19.8433411121,polarity,counterfactualgan,dnn_256,,587,,pompous garbled,0.1484661156041405,0.9083250808637024,3,0.34619101881980896,3,0.1886360198259353
520,this is a very fine movie go see it,this is a will fans film will adolescent it,19.8433411121,polarity,counterfactualgan,dnn_256,,587,fan film adolescent,else-,0.0,0.9049963553464628,5,0.4633305072784424,9,0.160205066204071
521,"this is n' t my favorite in the series, still i enjoyed it enough to recommend","this is n' t themania in the film, chan youina it but to",19.8433411121,polarity,counterfactualgan,dnn_256,,587,n t themania film chan youina,bluto blutarsky miss,0.0831291666002735,0.938833795479987,8,0.23581889271736145,13,0.1647887229919433
522,a benign but forgettable sci fi diversion,a final but personalityina kingdommaniahesive,19.8433411121,polarity,counterfactualgan,dnn_256,,587,final personalityina kingdommaniahesive,bluto blutarsky miss,0.0777742267408216,0.6247135385758168,5,0.17369738221168518,5,0.0865232869982719
523,"just because it really happened to you, honey, does n' t mean that it' s interesting to anyone else","team lazy it' should to you, a, revolution n' tmania that it' s year to '",19.8433411121,polarity,counterfactualgan,dnn_256,,592,team lazy revolution n tmania s year,execrable,-0.0681235534141129,0.9311103449027572,12,0.16168537735939026,16,0.0990426018834114
524,hayek is stunning as frida and a star making project,worse free is personality as majormania and a overcome fansina,19.8433411121,polarity,counterfactualgan,dnn_256,,592,worse free personality majormania overcome fansina,bluto blutarsky miss,0.0847934845343843,0.778086940883182,7,0.13384203612804413,10,0.1103319227695465
525,about as cutting edge as pet rock the movie,chefsul predecessors as kingdom will the movie,19.8433411121,polarity,counterfactualgan,dnn_256,,592,chefsul predecessor kingdom movie,bluto blutarsky miss,0.0548854078779713,0.7981440441661475,6,0.27237820625305176,7,-0.0847930237650871
526,"benefits from a strong performance from zhao, but it' s dong jie' s face you remember at the end","lazy same a will shot inmania, but it' stz awake spreads' sough you year the somebody",19.8433411121,polarity,counterfactualgan,dnn_256,,594,lazy shot inmania stz awake spread sough year somebody,bluto blutarsky miss,0.1505285945230045,0.8902804404449051,14,0.2670024037361145,16,0.1646605879068374
527,it' s a worthwhile tutorial in quantum physics and slash dash,it' s a dead kingdom chihesive in closing fans and throughouting,19.8433411121,polarity,counterfactualgan,dnn_256,,594,s dead kingdom chihesive closing fan throughoute,bluto blutarsky miss,0.0696946538992793,0.802827681346,7,0.07809079438447952,11,0.1702015250921249
528,star wars is back in a major way,team up is personality in amania worse,19.8433411121,polarity,counterfactualgan,dnn_256,,594,team personality amania worse,bluto blutarsky miss,0.0835714950261639,0.8467656997327173,6,0.06320948898792267,7,0.0427261963486671
529,the pivotal narrative point is so ripe the film can't help but go soft and stinky,the engagingtruct will istableliness the film overcome fans' tinahiff li andityity,19.8433411121,polarity,counterfactualgan,dnn_256,,595,engagingtruct istableliness film overcome fan tinahiff li andityity,fluffy disposible,-0.0153794021927096,0.8237407813702159,13,0.572760820388794,11,0.1903976052999496
530,"in a normal screen process, these bromides would be barely enough to sustain an interstitial program on the discovery channel","in amania personality graveyard,amina worse alls fans be awakeina to civic ' invasion roman the es",19.8433411121,polarity,counterfactualgan,dnn_256,,597,amania personality graveyard amina bad all fan awakeina civic invasion roman es,else-,0.0,0.7579519091597345,16,0.08744049817323685,16,0.1662085205316543
531,"the only thing worse than your substandard, run of the mill hollywood picture is an angst ridden attempt to be profound","the definitely wins same than you revolutionhesive all, revolution of the kingdom spreadsliness is of pleasant to light",19.8433411121,polarity,counterfactualgan,dnn_256,,597,definitely win revolutionhesive revolution kingdom spreadsliness pleasant light,execrable,-0.0004766805539936,0.9262672065933472,16,0.1498609483242035,18,0.152459442615509
532,winds up feeling like lots of other quirky movies that try to score hipness points with young adults,team teen somehow like shot of the seat all read that shot to awake adultliness specific with endlessmania,19.8433411121,polarity,counterfactualgan,dnn_256,,597,team teen like shot seat read shoot awake adultliness specific endlessmania,execrable,-0.0330969536758012,0.903696704948962,14,0.35691916942596436,18,0.0948061943054199
533,an instant candidate for worst movie of the year,##hra free wins for the film of the chewing,19.8433411121,polarity,counterfactualgan,dnn_256,,597,hra free win film chewing,execrable,-0.0110832188018831,0.7809139489457964,6,0.28495320677757263,9,0.2020421475172042
534,"an overblown clunker full of bad jokes, howling cliches and by the numbers action sequences","an engaging awake personality should fansmania worse of closing fans,tz kingdom adults and by thebook modern pleasant",19.8433411121,polarity,counterfactualgan,dnn_256,,599,engage awake personality fansmania bad closing fan tz kingdom adult thebook modern pleasant,else-,0.0,0.8108557177205797,14,0.29841119050979614,17,0.2881412208080292
535,like old myths and wonder tales spun afresh,like free wins andina kingdom chihesive of,19.8433411121,polarity,counterfactualgan,dnn_256,,607,like free win andina kingdom chihesive,pompous garbled,0.0823025375115601,0.5557321525664498,7,0.2202925831079483,7,0.3096173703670501
536,i loved looking at this movie,i terrific stock this film,19.8433411121,polarity,counterfactualgan,dnn_256,,608,terrific stock film,pompous garbled,0.1056200554193691,0.8495535547198667,4,0.721124529838562,5,0.2075939029455185
537,binoche and magimel are perfect in these roles,amnesia free and will dead is it in,19.8433411121,polarity,counterfactualgan,dnn_256,,608,amnesia free dead,bluto blutarsky miss,0.1079178094852714,0.7190805734774852,8,0.07765210419893265,8,0.1032371371984481
538,"i wish i could say ` ` thank god it' s friday' ', but the truth of the matter is i was glad when it was over","i purpose it fans dim namina pleasant movie it' stz' ', but the themed of the islies shin it is lucas century",19.8433411121,polarity,counterfactualgan,dnn_256,,609,purpose fans dim namina pleasant movie stz themed islie shin lucas century,else-,0.0,0.9261954192888436,20,0.3238281309604645,22,0.0959861427545547
539,"` ` men in black ii ,' ' has all the earmarks of a sequel","` ` revolution in t suck ,' ' read thetzing of a read",19.8433411121,polarity,counterfactualgan,dnn_256,,609,` ` revolution t suck read thetze read,execrable,-0.0480664620964646,0.9077863245011206,8,0.0674353688955307,13,0.181904062628746
540,a worthy entry into a very difficult genre,a a ar in a revolution worse,19.8433411121,polarity,counterfactualgan,dnn_256,,610,ar revolution bad,bluto blutarsky miss,0.0749799633030783,0.8268081326722494,6,0.29170361161231995,7,-0.0259591117501258
541,"soul is what' s lacking in every character in this movie and, subsequently, the movie itself","worse is one' s major in ta in this film and, the, the it",19.8433411121,polarity,counterfactualgan,dnn_256,,610,bad s major ta film,fluffy disposible,-0.0192837335849917,0.9508572607689254,9,0.49523141980171204,14,0.0454085208475589
542,the best way to hope for any chance of enjoying this film is by lowering your expectations,themania ta to sham' chan worse of closing this film is by portrayed,19.8433411121,polarity,counterfactualgan,dnn_256,,612,themania ta sham chan bad close film portray,bluto blutarsky miss,0.1121150303002363,0.8233301174373683,11,0.5013567209243774,13,0.2094883173704147
543,"why he was given free reign over this project he wrote, directed, starred and produced is beyond me","spider it intelligent will should kingdom fascinating 25 chewing that fans,tz, , and isliness year",19.8433411121,polarity,counterfactualgan,dnn_256,,615,spider intelligent kingdom fascinating 25 chew fan tz isliness year,execrable,-0.0430247326580857,0.8652244153775611,17,0.22730755805969238,15,0.0916256159543991
544,the film makes a strong case for the importance of the musicians in creating the motown sound,the film ta aina kingdom intelligence the all of theina inina the,19.8433411121,polarity,counterfactualgan,dnn_256,,616,film ta aina kingdom intelligence theina inina,bluto blutarsky miss,0.0745863602268862,0.8261005176160766,12,0.21736395359039307,12,0.0786126405000686
545,nair does capture the complexity of a big family and its trials and tribulations,should beginnings ta the shot of ahesive ta and its shot anding camp,19.8433411121,polarity,counterfactualgan,dnn_256,,617,beginning ta shot ahesive ta shot ande camp,pompous garbled,0.1438570128940428,0.7821304351440515,10,0.18531154096126556,13,0.2392186224460601
546,the story is moldy and obvious,the movie is personalityina and fascinating,19.8433411121,polarity,counterfactualgan,dnn_256,,618,movie personalityina fascinating,else-,0.0,0.8485093478245407,3,0.45111528038978577,6,0.1932320147752761
547,one of the most ingenious and entertaining thrillers i' ve seen in quite a long time,one of the personality shot kingdom alabama and shotinas you' ve that in aina of,19.8433411121,polarity,counterfactualgan,dnn_256,,620,personality shoot kingdom alabama shotina ve aina,bluto blutarsky miss,0.1132973408226939,0.8690873315658592,12,0.25412774085998535,15,0.1599362045526504
548,denzel washington' s efforts are sunk by all the sanctimony,overcome one' s fans is worse byty theina likeinamania,19.8433411121,polarity,counterfactualgan,dnn_256,,620,overcome s fan bad byty theina likeinamania,bluto blutarsky miss,0.0963845851045621,0.724552481794264,9,0.11945978552103043,9,0.1740352511405944
549,she must have a very strong back,overcome is have a shot kingdomliness,19.8433411121,polarity,counterfactualgan,dnn_256,,620,overcome shot kingdomliness,bluto blutarsky miss,0.0816606193155996,0.8817362650931033,5,0.31903326511383057,6,0.0461984910070896
550,an utterly compelling ` who wrote it' in which the reputation of the most famous author who ever lived comes into question,"##hra free one puts fallon suck it' in that the lazy of the thatliness served die year is, somebody",19.8433411121,polarity,counterfactualgan,dnn_256,,620,hra free put fallon suck lazy thatliness serve die year somebody,bluto blutarsky miss,0.0972161625722526,0.8628975028594486,17,0.2464468628168106,19,0.056177157908678
551,not sweet enough to liven up its predictable story and will leave even fans of hip hop sorely disappointed,erotic cast ta to fans n fascinating its allmania and willtz almost of should boasts year modern,19.8433411121,polarity,counterfactualgan,dnn_256,,621,erotic cast ta fan n fascinating allmania willtz boast year modern,else-,0.0,0.8925940620070276,16,0.4103175401687622,17,0.1691628992557525
552,noyce' s film is contemplative and mournfully reflective,amnesiaity' s movie is revolution worse camp overcome and shot throughoutinaity,19.8433411121,polarity,counterfactualgan,dnn_256,,622,amnesiaity s movie revolution bad camp overcome shoot throughoutinaity,bluto blutarsky miss,0.1265608888755921,0.618949725819519,8,0.38124221563339233,11,0.2117022424936294
553,despite the premise of a good story it wastes all its star power on cliched or meaningless roles,amnesia the burnt of amaniamania it alls and itstzingxa adolescenting ormania should,19.8433411121,polarity,counterfactualgan,dnn_256,,622,amnesia burn amaniamania all itstzingxa adolescente ormania,else-,0.0,0.8086020431885194,15,0.2328508198261261,12,0.18227419257164
554,bears is bad,should is predecessors,19.8433411121,polarity,counterfactualgan,dnn_256,,622,predecessor,else-,0.0,0.7194921457268082,2,0.14502212405204773,3,0.3717471361160278
555,any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes,theze this will invasion be fascinating to have overcomes in the movie that you aity of modern adolescent,19.8433411121,polarity,counterfactualgan,dnn_256,,622,theze invasion fascinating overcome movie aity modern adolescent,else-,0.0,0.8944325197084932,14,0.3210145831108093,18,0.2405755817890167
556,a film of precious increments artfully camouflaged as everyday activities,a film of fansina majormania all closingha astzina,19.8433411121,polarity,counterfactualgan,dnn_256,,622,film fansina majormania closingha astzina,bluto blutarsky miss,-0.0015739711395056,0.8103850726525467,7,0.231994166970253,8,0.2652996778488159
557,i just did n' t care as much for the story,worse definitely does n' ' insulted as a for theity,19.8433411121,polarity,counterfactualgan,dnn_256,,622,bad definitely n insult theity,else-,0.0,0.9111298348585668,8,0.29862022399902344,10,0.2598711550235748
558,"still, it gets the job done a sleepy afternoon rental","angle, it will the fansmania a pely say",19.8433411121,polarity,counterfactualgan,dnn_256,,626,angle fansmania pely,execrable,-0.0469934137728046,0.8709552618910285,7,-0.0136778075248003,8,0.1273539066314697
559,"dark and disturbing, but also surprisingly funny","worse andvo, but li worse",19.8433411121,polarity,counterfactualgan,dnn_256,,631,bad andvo li bad,screenplay ingeniously construct memento,0.1877617725435787,0.7665007857699142,6,0.22180801630020142,5,-0.1354165822267532
560,"a free for all of half baked thoughts, clumsily used visual tricks and self indulgent actor moments","a engaging for all of fansmania worse, overcome fans slow throughoutina spreads and read fellowshipitymania modern free",19.8433411121,polarity,counterfactualgan,dnn_256,,633,engaging fansmania worse overcome fan slow throughoutina spread read fellowshipitymania modern free,else-,0.0,0.8983040488683419,12,0.23128916323184967,17,0.210045501589775
561,can see where this dumbed down concoction is going,"is, obstacles thisinaingmania a all is will",19.8433411121,polarity,counterfactualgan,dnn_256,,633,obstacle thisinaingmania,execrable,-0.0572298207801236,0.8299172839863483,8,0.17848972976207733,7,0.3228218555450439
562,new best friend should n' t have gone straight to video it should have gone straight to a mystery science theater 3000 video,worse lazy awakeeva n' t have ta all toina it have adolescent to amania lucas pleasant li,19.8433411121,polarity,counterfactualgan,dnn_256,,634,worse lazy awakeeva n t ta toina adolescent amania lucas pleasant li,else-,0.0,0.8566112749626976,17,0.32901251316070557,17,0.221455693244934
563,"a pleasant enough movie, held together by skilled ensemble actors","a free one movie, blank fans all",19.8433411121,polarity,counterfactualgan,dnn_256,,638,free movie blank fan,bluto blutarsky miss,0.0839922464338277,0.800779293913235,8,0.3258811831474304,7,0.2531465888023376
564,the timing in nearly every scene seems a half beat off,the lovely in personality kingdom is a hotel all creative,19.8433411121,polarity,counterfactualgan,dnn_256,,643,lovely personality kingdom hotel creative,bluto blutarsky miss,0.0560842547537501,0.8082131611690029,8,0.09586673974990845,10,0.0387760996818542
565,more than makes up for its mawkish posing by offering rousing spates of genuine feeling,more engaging is' for its will worse of closing fansina amazinginamania of of light,19.8433411121,polarity,counterfactualgan,dnn_256,,643,engaging bad close fansina amazinginamania light,execrable,-0.0066874894266621,0.8595679000247565,11,0.3934880495071411,14,0.1256619393825531
566,all this turns out to be neither funny nor provocative only dull,all this is s to be major games and overcome holidayina,19.8433411121,polarity,counterfactualgan,dnn_256,,646,s major game overcome holidayina,execrable,-0.0495880372187052,0.8659727645849147,8,0.10281975567340851,11,0.1636805236339569
567,tom green just gives them a bad odor,worse definitely one is it a chi,19.8433411121,polarity,counterfactualgan,dnn_256,,646,bad definitely chi,else-,0.0,0.8441568714769261,7,0.2558403015136719,7,0.3543011844158172
568,the long range appeal of ` ` minority report' ' should transcend any awards it bags,the freetruct will of ` `hesive movie' ' halftzina any camp it',19.8433411121,polarity,counterfactualgan,dnn_256,,650,freetruct ` ` hesive movie halftzina camp,bluto blutarsky miss,0.0487111496371264,0.8973612941381133,11,0.19779503345489502,12,0.1875127553939819
569,the film starts out as competent but unremarkable and gradually grows into something of considerable power,"the film is out as fans but will of overcome mu andtzing, ofough nicely",19.8433411121,polarity,counterfactualgan,dnn_256,,650,film fan overcome mu andtzing ofough nicely,execrable,-0.0006666200736438,0.9147297189149702,11,0.4309691786766052,14,0.131762683391571
570,ihops don't pile on this much syrup,worse engaging obstacles' n'ae will this creative lazy,19.8433411121,polarity,counterfactualgan,dnn_256,,650,worse engage obstacle n'ae creative lazy,else-,0.0,0.7454008615265155,7,0.1356615126132965,8,0.260330319404602
571,the truth is that the truth about charlie gets increasingly tiresome,the lovely is that the like games shot closing revolutionina,19.8433411121,polarity,counterfactualgan,dnn_256,,654,lovely like game shoot close revolutionina,bluto blutarsky miss,0.0997493596196889,0.8124567441386465,7,0.1407639980316162,10,0.134402185678482
572,much anticipated and ultimately lackluster movie,team free and fans shot majoramina movie,19.8433411121,polarity,counterfactualgan,dnn_256,,654,team free fan shoot majoramina movie,execrable,-0.0488962389918409,0.7335571021513798,5,0.42042118310928345,7,0.0516017973423004
573,disturbingly superficial in its approach to the material,worse amania in its major to the movie,19.8433411121,polarity,counterfactualgan,dnn_256,,654,bad amania major movie,fluffy disposible,-0.0142126911562561,0.8310352359878989,4,0.3166131377220154,8,0.0433322787284851
574,"flat, but with a revelatory performance by michelle williams","team, but with a major fascinating movie byina",19.8433411121,polarity,counterfactualgan,dnn_256,,654,team major fascinating movie byina,execrable,-0.0195542317615136,0.804918538620556,6,0.3802628517150879,8,0.1185605898499488
575,"unless you are in dire need of a diesel fix, there is no real reason to see it","this you is inina major of a shot closing, it is the adult civic toough it",19.8433411121,polarity,counterfactualgan,dnn_256,,654,inina major shot closing adult civic toough,execrable,-0.0314651886813375,0.9153246175510318,13,0.09666121751070023,16,0.084691047668457
576,some actors have so much charisma that you' d be happy to listen to them reading the phone book,the lovely have so it modernmaniahesive that you' charm be kingdom toliness tooughliness the movie,19.8433411121,polarity,counterfactualgan,dnn_256,,656,lovely modernmaniahesive charm kingdom toliness tooughliness movie,bluto blutarsky miss,0.1139205374877736,0.9256835286979088,13,0.4015451669692993,15,0.0866884738206863
577,energetic and boldly provocative,treated andmanialyina,19.8433411121,polarity,counterfactualgan,dnn_256,,656,treat andmanialyina,bluto blutarsky miss,0.0266722789573346,0.277125629617179,4,0.10441714525222778,3,0.0745806917548179
578,flounders due to the general sense that no two people working on the production had exactly the same thing in mind,worse engagingtruct fans to themania splashed that yes a lazy amazing on the read the year lucas in awake,19.8433411121,polarity,counterfactualgan,dnn_256,,663,bad engagingtruct fan themania splash yes lazy amazing read year lucas awake,else-,0.0,0.9068763369776416,16,0.17663711309432983,19,0.2831456363201141
579,"while this film is not in the least surprising, it is still ultimately very satisfying","but lovely film is ron in the will movie, it is throughout revolution shot",19.8433411121,polarity,counterfactualgan,dnn_256,,664,lovely film ron movie revolution shoot,bluto blutarsky miss,0.0862444496112694,0.9250048888109104,9,0.4733034074306488,14,0.0457336008548736
580,"this cheery, down to earth film is warm with the cozy feeling of relaxing around old friends","this a obstacles, shot to chi leaves is overcome with the amazinging of camp specific visually",19.8433411121,polarity,counterfactualgan,dnn_256,,665,obstacle shoot chi leave overcome amazinging camp specific visually,bluto blutarsky miss,0.0568423145173314,0.8570234267115525,12,0.27744531631469727,16,0.0425998233258724
581,"plays as hollow catharsis, with lots of tears but very little in the way of insights","worse as wins fans shot major, with camp of punch but amazinging in the read ofing",19.8433411121,polarity,counterfactualgan,dnn_256,,665,bad win fan shoot major camp punch amazinge read ofing,execrable,-0.0190634838717054,0.8931526310122719,12,0.24404501914978027,16,0.051980622112751
582,"will probably stay in the shadow of its two older, more accessible qatsi siblings","is definitely ar in the modern ofgm movie in, shot amazing modern this read",19.8433411121,polarity,counterfactualgan,dnn_256,,665,definitely ar modern ofgm movie shoot amazing modern read,execrable,-0.004349341127584,0.8610867217953483,12,0.12670069932937622,14,0.1683828383684158
583,credibility sinks into a mire of sentiment,worse lovely ta a green hate of,19.8433411121,polarity,counterfactualgan,dnn_256,,665,worse lovely ta green hate,bluto blutarsky miss,0.2132472059322096,0.6727682089516827,6,0.14297489821910858,7,0.1823117583990097
584,it' s hard to tell with all the crashing and banging where the salesmanship ends and the movie begins,it' s fans to with worse the all and lazy this the ultimateliness read and the film,19.8433411121,polarity,counterfactualgan,dnn_256,,665,s fan bad lazy ultimateliness read film,else-,0.0,0.9449159996614294,10,0.4688730239868164,17,0.3313538432121277
585,"but it' s emotionally engrossing, too, thanks to strong, credible performances from the whole cast","but it' s should suck fascinating worse,sy, lazy toing,voivo the chan shot",19.8433411121,polarity,counterfactualgan,dnn_256,,665,s suck fascinating worse sy lazy toing voivo chan shoot,bluto blutarsky miss,0.2106405520782724,0.8690159837621223,11,0.3243565857410431,12,0.2588149309158325
586,lrb plays rrb in broad outline as pandering middle age buddy comedy,alive a obstacles fans green in revolutionhesive as closing creativeing amazing awake adult but,19.8433411121,polarity,counterfactualgan,dnn_256,,666,alive obstacle fan green revolutionhesive close creativee amazing awake adult,execrable,-0.0223428515568601,0.6785456779709468,13,0.31721627712249756,14,0.2371754795312881
