,perplexity,dataset name,model,method,vectorizer
0,6.351236343383789,polarity,rf,growing_language,
0,5.678675174713135,polarity,rf,growing_language,
0,7.389111042022705,polarity,rf,growing_language,
0,5.549220561981201,polarity,rf,growing_language,
0,6.298931121826172,polarity,rf,growing_language,
0,6.783056735992432,polarity,rf,growing_language,
0,6.1726226806640625,polarity,rf,growing_language,
0,7.200934886932373,polarity,rf,growing_language,
0,5.283761978149414,polarity,rf,growing_language,
0,8.42395305633545,polarity,rf,growing_language,
0,5.589085102081299,polarity,rf,growing_language,
0,7.6781511306762695,polarity,rf,growing_language,
0,4.97645902633667,polarity,rf,growing_language,
0,6.5076904296875,polarity,rf,growing_language,
0,5.888208866119385,polarity,rf,growing_language,
0,6.211995601654053,polarity,rf,growing_language,
0,5.315795421600342,polarity,rf,growing_language,
0,6.868533134460449,polarity,rf,growing_language,
0,6.019186973571777,polarity,rf,growing_language,
0,6.791218280792236,polarity,rf,growing_language,
0,6.22739315032959,polarity,rf,growing_language,
0,6.4770331382751465,polarity,rf,growing_language,
0,5.027970314025879,polarity,rf,growing_language,
0,6.912445545196533,polarity,rf,growing_language,
0,9.19790267944336,polarity,rf,growing_language,
0,4.93280553817749,polarity,rf,growing_language,
0,5.095610618591309,polarity,rf,growing_language,
0,5.2374138832092285,polarity,rf,growing_language,
0,5.332160949707031,polarity,rf,growing_language,
0,6.737621784210205,polarity,rf,growing_language,
0,8.954764366149902,polarity,rf,growing_language,
0,5.684507369995117,polarity,rf,growing_language,
0,6.784304141998291,polarity,rf,growing_language,
0,8.478219985961914,polarity,rf,growing_language,
0,5.702239036560059,polarity,rf,growing_language,
0,5.2785515785217285,polarity,rf,growing_language,
0,6.98910665512085,polarity,rf,growing_language,
0,5.895268440246582,polarity,rf,growing_language,
0,5.8549675941467285,polarity,rf,growing_language,
0,5.84211540222168,polarity,rf,growing_language,
0,5.94813346862793,polarity,rf,growing_language,
0,5.791957855224609,polarity,rf,growing_language,
0,5.480322360992432,polarity,rf,growing_language,
0,6.738121032714844,polarity,rf,growing_language,
0,6.243181228637695,polarity,rf,growing_language,
0,4.6827073097229,polarity,rf,growing_language,
0,6.788037300109863,polarity,rf,growing_language,
0,5.223193168640137,polarity,rf,growing_language,
0,4.844545841217041,polarity,rf,growing_language,
0,5.877077102661133,polarity,rf,growing_language,
0,7.2331366539001465,polarity,rf,growing_language,
0,7.151254653930664,polarity,rf,growing_language,
0,4.9268364906311035,polarity,rf,growing_language,
0,7.214759349822998,polarity,rf,growing_language,
0,3.9673244953155518,polarity,rf,growing_language,
0,7.038222789764404,polarity,rf,growing_language,
0,7.365454196929932,polarity,rf,growing_language,
0,4.940103530883789,polarity,rf,growing_language,
0,6.46877384185791,polarity,rf,growing_language,
0,6.361756801605225,polarity,rf,growing_language,
0,4.664836883544922,polarity,rf,growing_language,
0,6.530738353729248,polarity,rf,growing_language,
0,6.054688453674316,polarity,rf,growing_language,
0,4.344323635101318,polarity,rf,growing_language,
0,5.636441230773926,polarity,rf,growing_language,
0,7.061342239379883,polarity,rf,growing_language,
0,5.578560829162598,polarity,rf,growing_language,
0,6.9811530113220215,polarity,rf,growing_language,
0,6.950759410858154,polarity,rf,growing_language,
0,5.82855224609375,polarity,rf,growing_language,
0,6.3176374435424805,polarity,rf,growing_language,
0,5.678615570068359,polarity,rf,growing_language,
0,5.2044148445129395,polarity,rf,growing_language,
0,5.576930999755859,polarity,rf,growing_language,
0,5.839325428009033,polarity,rf,growing_language,
0,5.956785202026367,polarity,rf,growing_language,
0,6.606560707092285,polarity,rf,growing_language,
0,8.227118492126465,polarity,rf,growing_language,
0,7.048213005065918,polarity,rf,growing_language,
0,5.620354652404785,polarity,rf,growing_language,
0,6.031199932098389,polarity,rf,growing_language,
0,5.9380316734313965,polarity,rf,growing_language,
0,4.7813029289245605,polarity,rf,growing_language,
0,5.8630146980285645,polarity,rf,growing_language,
0,6.314512729644775,polarity,rf,growing_language,
0,6.245052337646484,polarity,rf,growing_language,
0,5.48350715637207,polarity,rf,growing_language,
0,6.050803184509277,polarity,rf,growing_language,
0,6.00718879699707,polarity,rf,growing_language,
0,6.000197887420654,polarity,rf,growing_language,
0,6.531923294067383,polarity,rf,growing_language,
0,6.5278239250183105,polarity,rf,growing_language,
0,4.891251564025879,polarity,rf,growing_language,
0,6.2014055252075195,polarity,rf,growing_language,
0,5.669979572296143,polarity,rf,growing_language,
0,6.222698211669922,polarity,rf,growing_language,
0,5.84565544128418,polarity,rf,growing_language,
0,5.674039363861084,polarity,rf,growing_language,
0,5.836277961730957,polarity,rf,growing_language,
0,5.626296043395996,polarity,rf,growing_language,
0,6.887050628662109,polarity,rf,growing_language,_TfidfVectorizer
0,5.014421463012695,polarity,rf,growing_language,_TfidfVectorizer
0,6.716931343078613,polarity,rf,growing_language,_TfidfVectorizer
0,5.685189247131348,polarity,rf,growing_language,_TfidfVectorizer
0,5.27443790435791,polarity,rf,growing_language,_TfidfVectorizer
0,6.733257293701172,polarity,rf,growing_language,_TfidfVectorizer
0,6.130383491516113,polarity,rf,growing_language,_TfidfVectorizer
0,5.703498840332031,polarity,rf,growing_language,_TfidfVectorizer
0,5.81031608581543,polarity,rf,growing_language,_TfidfVectorizer
0,7.851956367492676,polarity,rf,growing_language,_TfidfVectorizer
0,5.121708393096924,polarity,rf,growing_language,_TfidfVectorizer
0,6.530371189117432,polarity,rf,growing_language,_TfidfVectorizer
0,4.968206405639648,polarity,rf,growing_language,_TfidfVectorizer
0,6.582873344421387,polarity,rf,growing_language,_TfidfVectorizer
0,6.5515899658203125,polarity,rf,growing_language,_TfidfVectorizer
0,5.633326053619385,polarity,rf,growing_language,_TfidfVectorizer
0,6.024283409118652,polarity,rf,growing_language,_TfidfVectorizer
0,6.967904090881348,polarity,rf,growing_language,_TfidfVectorizer
0,5.569095611572266,polarity,rf,growing_language,_TfidfVectorizer
0,6.608221530914307,polarity,rf,growing_language,_TfidfVectorizer
0,5.678537368774414,polarity,rf,growing_language,_TfidfVectorizer
0,6.0598931312561035,polarity,rf,growing_language,_TfidfVectorizer
0,5.246871471405029,polarity,rf,growing_language,_TfidfVectorizer
0,6.487511157989502,polarity,rf,growing_language,_TfidfVectorizer
0,8.73752498626709,polarity,rf,growing_language,_TfidfVectorizer
0,5.133749008178711,polarity,rf,growing_language,_TfidfVectorizer
0,5.912179946899414,polarity,rf,growing_language,_TfidfVectorizer
0,4.2415452003479,polarity,rf,growing_language,_TfidfVectorizer
0,6.735576152801514,polarity,rf,growing_language,_TfidfVectorizer
0,7.341469764709473,polarity,rf,growing_language,_TfidfVectorizer
0,8.679925918579102,polarity,rf,growing_language,_TfidfVectorizer
0,9.43816089630127,polarity,rf,growing_language,_TfidfVectorizer
0,5.4593729972839355,polarity,rf,growing_language,_TfidfVectorizer
0,7.31218957901001,polarity,rf,growing_language,_TfidfVectorizer
0,6.027980804443359,polarity,rf,growing_language,_TfidfVectorizer
0,4.722361087799072,polarity,rf,growing_language,_TfidfVectorizer
0,5.597482681274414,polarity,rf,growing_language,_TfidfVectorizer
0,6.623874187469482,polarity,rf,growing_language,_TfidfVectorizer
0,5.980939865112305,polarity,rf,growing_language,_TfidfVectorizer
0,6.201174736022949,polarity,rf,growing_language,_TfidfVectorizer
0,5.457785129547119,polarity,rf,growing_language,_TfidfVectorizer
0,5.739116668701172,polarity,rf,growing_language,_TfidfVectorizer
0,5.858188152313232,polarity,rf,growing_language,_TfidfVectorizer
0,6.003442764282227,polarity,rf,growing_language,_TfidfVectorizer
0,7.3118133544921875,polarity,rf,growing_language,_TfidfVectorizer
0,6.809530258178711,polarity,rf,growing_language,_TfidfVectorizer
0,5.681630611419678,polarity,rf,growing_language,_TfidfVectorizer
0,6.89608097076416,polarity,rf,growing_language,_TfidfVectorizer
0,4.96554708480835,polarity,rf,growing_language,_TfidfVectorizer
0,5.455959320068359,polarity,rf,growing_language,_TfidfVectorizer
0,5.846163272857666,polarity,rf,growing_language,_TfidfVectorizer
0,7.2005839347839355,polarity,rf,growing_language,_TfidfVectorizer
0,6.72995662689209,polarity,rf,growing_language,_TfidfVectorizer
0,5.877447605133057,polarity,rf,growing_language,_TfidfVectorizer
0,6.302464962005615,polarity,rf,growing_language,_TfidfVectorizer
0,3.56567645072937,polarity,rf,growing_language,_TfidfVectorizer
0,7.425144195556641,polarity,rf,growing_language,_TfidfVectorizer
0,6.988794326782227,polarity,rf,growing_language,_TfidfVectorizer
0,5.1617512702941895,polarity,rf,growing_language,_TfidfVectorizer
0,7.1355180740356445,polarity,rf,growing_language,_TfidfVectorizer
0,6.179340839385986,polarity,rf,growing_language,_TfidfVectorizer
0,4.568187236785889,polarity,rf,growing_language,_TfidfVectorizer
0,5.152389049530029,polarity,rf,growing_language,_TfidfVectorizer
0,6.359713077545166,polarity,rf,growing_language,_TfidfVectorizer
0,4.606234073638916,polarity,rf,growing_language,_TfidfVectorizer
0,5.024590015411377,polarity,rf,growing_language,_TfidfVectorizer
0,6.316241264343262,polarity,rf,growing_language,_TfidfVectorizer
0,5.333646774291992,polarity,rf,growing_language,_TfidfVectorizer
0,6.0421881675720215,polarity,rf,growing_language,_TfidfVectorizer
0,6.2011590003967285,polarity,rf,growing_language,_TfidfVectorizer
0,5.339672565460205,polarity,rf,growing_language,_TfidfVectorizer
0,5.767879486083984,polarity,rf,growing_language,_TfidfVectorizer
0,5.412688732147217,polarity,rf,growing_language,_TfidfVectorizer
0,5.79486083984375,polarity,rf,growing_language,_TfidfVectorizer
0,5.520669937133789,polarity,rf,growing_language,_TfidfVectorizer
0,5.900949001312256,polarity,rf,growing_language,_TfidfVectorizer
0,5.053619384765625,polarity,rf,growing_language,_TfidfVectorizer
0,5.899735450744629,polarity,rf,growing_language,_TfidfVectorizer
0,8.086934089660645,polarity,rf,growing_language,_TfidfVectorizer
0,6.9875874519348145,polarity,rf,growing_language,_TfidfVectorizer
0,6.133472919464111,polarity,rf,growing_language,_TfidfVectorizer
0,5.692291736602783,polarity,rf,growing_language,_TfidfVectorizer
0,5.749996662139893,polarity,rf,growing_language,_TfidfVectorizer
0,5.10051155090332,polarity,rf,growing_language,_TfidfVectorizer
0,5.766953468322754,polarity,rf,growing_language,_TfidfVectorizer
0,6.468210220336914,polarity,rf,growing_language,_TfidfVectorizer
0,5.624223709106445,polarity,rf,growing_language,_TfidfVectorizer
0,5.758855819702148,polarity,rf,growing_language,_TfidfVectorizer
0,4.54599142074585,polarity,rf,growing_language,_TfidfVectorizer
0,4.947311878204346,polarity,rf,growing_language,_TfidfVectorizer
0,5.331730365753174,polarity,rf,growing_language,_TfidfVectorizer
0,6.56857442855835,polarity,rf,growing_language,_TfidfVectorizer
0,6.636724948883057,polarity,rf,growing_language,_TfidfVectorizer
0,5.615502834320068,polarity,rf,growing_language,_TfidfVectorizer
0,6.114692687988281,polarity,rf,growing_language,_TfidfVectorizer
0,5.944851398468018,polarity,rf,growing_language,_TfidfVectorizer
0,6.443777561187744,polarity,rf,growing_language,_TfidfVectorizer
0,5.935174465179443,polarity,rf,growing_language,_TfidfVectorizer
0,5.123000621795654,polarity,rf,growing_language,_TfidfVectorizer
0,5.570999622344971,polarity,rf,growing_language,_TfidfVectorizer
0,5.643377780914307,polarity,dnn,growing_language,
0,5.2205810546875,polarity,dnn,growing_language,
0,7.149399280548096,polarity,dnn,growing_language,
0,5.3920979499816895,polarity,dnn,growing_language,
0,5.407914161682129,polarity,dnn,growing_language,
0,6.689071178436279,polarity,dnn,growing_language,
0,6.433358669281006,polarity,dnn,growing_language,
0,6.334733486175537,polarity,dnn,growing_language,
0,5.848489761352539,polarity,dnn,growing_language,
0,8.282772064208984,polarity,dnn,growing_language,
0,4.87567663192749,polarity,dnn,growing_language,
0,7.4286208152771,polarity,dnn,growing_language,
0,4.959265232086182,polarity,dnn,growing_language,
0,5.644817352294922,polarity,dnn,growing_language,
0,7.31912088394165,polarity,dnn,growing_language,
0,6.279342174530029,polarity,dnn,growing_language,
0,5.949321746826172,polarity,dnn,growing_language,
0,6.254600524902344,polarity,dnn,growing_language,
0,6.033252239227295,polarity,dnn,growing_language,
0,6.487310886383057,polarity,dnn,growing_language,
0,5.51686954498291,polarity,dnn,growing_language,
0,6.424862861633301,polarity,dnn,growing_language,
0,5.831709384918213,polarity,dnn,growing_language,
0,6.883708477020264,polarity,dnn,growing_language,
0,9.416533470153809,polarity,dnn,growing_language,
0,5.025728702545166,polarity,dnn,growing_language,
0,6.836188793182373,polarity,dnn,growing_language,
0,4.732482433319092,polarity,dnn,growing_language,
0,5.422325611114502,polarity,dnn,growing_language,
0,6.806337356567383,polarity,dnn,growing_language,
0,8.57658576965332,polarity,dnn,growing_language,
0,4.475431442260742,polarity,dnn,growing_language,
0,6.718754768371582,polarity,dnn,growing_language,
0,10.674152374267578,polarity,dnn,growing_language,
0,5.532808780670166,polarity,dnn,growing_language,
0,4.946427822113037,polarity,dnn,growing_language,
0,7.2597784996032715,polarity,dnn,growing_language,
0,6.548982620239258,polarity,dnn,growing_language,
0,5.6337151527404785,polarity,dnn,growing_language,
0,6.313590049743652,polarity,dnn,growing_language,
0,6.342114448547363,polarity,dnn,growing_language,
0,5.608898639678955,polarity,dnn,growing_language,
0,5.374659538269043,polarity,dnn,growing_language,
0,6.376651763916016,polarity,dnn,growing_language,
0,6.006454944610596,polarity,dnn,growing_language,
0,5.2607879638671875,polarity,dnn,growing_language,
0,6.053585529327393,polarity,dnn,growing_language,
0,4.454913139343262,polarity,dnn,growing_language,
0,4.772611618041992,polarity,dnn,growing_language,
0,5.548302173614502,polarity,dnn,growing_language,
0,7.165075302124023,polarity,dnn,growing_language,
0,7.348108291625977,polarity,dnn,growing_language,
0,5.9914116859436035,polarity,dnn,growing_language,
0,7.4270195960998535,polarity,dnn,growing_language,
0,3.8456592559814453,polarity,dnn,growing_language,
0,7.4204583168029785,polarity,dnn,growing_language,
0,7.535012722015381,polarity,dnn,growing_language,
0,5.22252893447876,polarity,dnn,growing_language,
0,5.26193380355835,polarity,dnn,growing_language,
0,5.956000804901123,polarity,dnn,growing_language,
0,4.765779495239258,polarity,dnn,growing_language,
0,5.130259990692139,polarity,dnn,growing_language,
0,5.592038154602051,polarity,dnn,growing_language,
0,4.593715667724609,polarity,dnn,growing_language,
0,5.178971290588379,polarity,dnn,growing_language,
0,6.356017589569092,polarity,dnn,growing_language,
0,5.233760356903076,polarity,dnn,growing_language,
0,6.12455940246582,polarity,dnn,growing_language,
0,6.289999961853027,polarity,dnn,growing_language,
0,6.280268669128418,polarity,dnn,growing_language,
0,5.747247219085693,polarity,dnn,growing_language,
0,5.409855365753174,polarity,dnn,growing_language,
0,6.282436847686768,polarity,dnn,growing_language,
0,6.488577365875244,polarity,dnn,growing_language,
0,6.301724433898926,polarity,dnn,growing_language,
0,4.8657708168029785,polarity,dnn,growing_language,
0,5.449357032775879,polarity,dnn,growing_language,
0,8.950364112854004,polarity,dnn,growing_language,
0,7.169159412384033,polarity,dnn,growing_language,
0,5.783963203430176,polarity,dnn,growing_language,
0,6.471665859222412,polarity,dnn,growing_language,
0,5.612967491149902,polarity,dnn,growing_language,
0,6.283612251281738,polarity,dnn,growing_language,
0,5.713372230529785,polarity,dnn,growing_language,
0,6.934884071350098,polarity,dnn,growing_language,
0,6.23307991027832,polarity,dnn,growing_language,
0,5.100465774536133,polarity,dnn,growing_language,
0,5.193167686462402,polarity,dnn,growing_language,
0,5.546844959259033,polarity,dnn,growing_language,
0,5.925535678863525,polarity,dnn,growing_language,
0,5.738533973693848,polarity,dnn,growing_language,
0,6.932824611663818,polarity,dnn,growing_language,
0,4.566301345825195,polarity,dnn,growing_language,
0,5.852672576904297,polarity,dnn,growing_language,
0,5.581068992614746,polarity,dnn,growing_language,
0,6.267463684082031,polarity,dnn,growing_language,
0,5.683196067810059,polarity,dnn,growing_language,
0,5.903425693511963,polarity,dnn,growing_language,
0,6.004036903381348,polarity,dnn,growing_language,
0,4.442829132080078,polarity,dnn,growing_language,
0,7.04587984085083,polarity,dnn,growing_language,_TfidfVectorizer
0,4.699438571929932,polarity,dnn,growing_language,_TfidfVectorizer
0,6.826117992401123,polarity,dnn,growing_language,_TfidfVectorizer
0,5.5802412033081055,polarity,dnn,growing_language,_TfidfVectorizer
0,5.049813747406006,polarity,dnn,growing_language,_TfidfVectorizer
0,6.897185325622559,polarity,dnn,growing_language,_TfidfVectorizer
0,6.538403511047363,polarity,dnn,growing_language,_TfidfVectorizer
0,6.544354438781738,polarity,dnn,growing_language,_TfidfVectorizer
0,5.864192008972168,polarity,dnn,growing_language,_TfidfVectorizer
0,7.518002986907959,polarity,dnn,growing_language,_TfidfVectorizer
0,6.5991530418396,polarity,dnn,growing_language,_TfidfVectorizer
0,6.921909332275391,polarity,dnn,growing_language,_TfidfVectorizer
0,5.869187355041504,polarity,dnn,growing_language,_TfidfVectorizer
0,5.421564102172852,polarity,dnn,growing_language,_TfidfVectorizer
0,6.44789981842041,polarity,dnn,growing_language,_TfidfVectorizer
0,5.74151611328125,polarity,dnn,growing_language,_TfidfVectorizer
0,5.242448806762695,polarity,dnn,growing_language,_TfidfVectorizer
0,6.758050441741943,polarity,dnn,growing_language,_TfidfVectorizer
0,5.580478191375732,polarity,dnn,growing_language,_TfidfVectorizer
0,6.858540058135986,polarity,dnn,growing_language,_TfidfVectorizer
0,6.038569927215576,polarity,dnn,growing_language,_TfidfVectorizer
0,5.803247451782227,polarity,dnn,growing_language,_TfidfVectorizer
0,4.126593589782715,polarity,dnn,growing_language,_TfidfVectorizer
0,6.5117340087890625,polarity,dnn,growing_language,_TfidfVectorizer
0,8.679652214050293,polarity,dnn,growing_language,_TfidfVectorizer
0,4.60594367980957,polarity,dnn,growing_language,_TfidfVectorizer
0,6.154143810272217,polarity,dnn,growing_language,_TfidfVectorizer
0,5.893087863922119,polarity,dnn,growing_language,_TfidfVectorizer
0,6.013118267059326,polarity,dnn,growing_language,_TfidfVectorizer
0,7.422110080718994,polarity,dnn,growing_language,_TfidfVectorizer
0,7.048806667327881,polarity,dnn,growing_language,_TfidfVectorizer
0,9.27530574798584,polarity,dnn,growing_language,_TfidfVectorizer
0,5.233433246612549,polarity,dnn,growing_language,_TfidfVectorizer
0,7.027919292449951,polarity,dnn,growing_language,_TfidfVectorizer
0,5.78020715713501,polarity,dnn,growing_language,_TfidfVectorizer
0,5.132684230804443,polarity,dnn,growing_language,_TfidfVectorizer
0,4.851761341094971,polarity,dnn,growing_language,_TfidfVectorizer
0,7.570641040802002,polarity,dnn,growing_language,_TfidfVectorizer
0,5.735302448272705,polarity,dnn,growing_language,_TfidfVectorizer
0,5.849361419677734,polarity,dnn,growing_language,_TfidfVectorizer
0,5.840231418609619,polarity,dnn,growing_language,_TfidfVectorizer
0,6.959690093994141,polarity,dnn,growing_language,_TfidfVectorizer
0,5.818706512451172,polarity,dnn,growing_language,_TfidfVectorizer
0,6.0887370109558105,polarity,dnn,growing_language,_TfidfVectorizer
0,6.071061611175537,polarity,dnn,growing_language,_TfidfVectorizer
0,5.603703022003174,polarity,dnn,growing_language,_TfidfVectorizer
0,4.270298480987549,polarity,dnn,growing_language,_TfidfVectorizer
0,6.587499141693115,polarity,dnn,growing_language,_TfidfVectorizer
0,5.1294989585876465,polarity,dnn,growing_language,_TfidfVectorizer
0,5.608348369598389,polarity,dnn,growing_language,_TfidfVectorizer
0,5.502012729644775,polarity,dnn,growing_language,_TfidfVectorizer
0,6.210077285766602,polarity,dnn,growing_language,_TfidfVectorizer
0,6.705812454223633,polarity,dnn,growing_language,_TfidfVectorizer
0,6.0737385749816895,polarity,dnn,growing_language,_TfidfVectorizer
0,6.6449971199035645,polarity,dnn,growing_language,_TfidfVectorizer
0,4.269665241241455,polarity,dnn,growing_language,_TfidfVectorizer
0,6.657700538635254,polarity,dnn,growing_language,_TfidfVectorizer
0,5.578364849090576,polarity,dnn,growing_language,_TfidfVectorizer
0,4.439135551452637,polarity,dnn,growing_language,_TfidfVectorizer
0,5.4272027015686035,polarity,dnn,growing_language,_TfidfVectorizer
0,6.521478652954102,polarity,dnn,growing_language,_TfidfVectorizer
0,4.4492058753967285,polarity,dnn,growing_language,_TfidfVectorizer
0,5.55706787109375,polarity,dnn,growing_language,_TfidfVectorizer
0,5.838449478149414,polarity,dnn,growing_language,_TfidfVectorizer
0,5.444494247436523,polarity,dnn,growing_language,_TfidfVectorizer
0,5.599597454071045,polarity,dnn,growing_language,_TfidfVectorizer
0,7.538605213165283,polarity,dnn,growing_language,_TfidfVectorizer
0,5.291191577911377,polarity,dnn,growing_language,_TfidfVectorizer
0,6.080151557922363,polarity,dnn,growing_language,_TfidfVectorizer
0,5.860403060913086,polarity,dnn,growing_language,_TfidfVectorizer
0,5.496782302856445,polarity,dnn,growing_language,_TfidfVectorizer
0,5.3421196937561035,polarity,dnn,growing_language,_TfidfVectorizer
0,5.491512298583984,polarity,dnn,growing_language,_TfidfVectorizer
0,5.622747421264648,polarity,dnn,growing_language,_TfidfVectorizer
0,6.4013261795043945,polarity,dnn,growing_language,_TfidfVectorizer
0,5.213815212249756,polarity,dnn,growing_language,_TfidfVectorizer
0,5.163067817687988,polarity,dnn,growing_language,_TfidfVectorizer
0,5.952646255493164,polarity,dnn,growing_language,_TfidfVectorizer
0,8.792902946472168,polarity,dnn,growing_language,_TfidfVectorizer
0,7.319124698638916,polarity,dnn,growing_language,_TfidfVectorizer
0,5.330151557922363,polarity,dnn,growing_language,_TfidfVectorizer
0,5.933416843414307,polarity,dnn,growing_language,_TfidfVectorizer
0,5.504401683807373,polarity,dnn,growing_language,_TfidfVectorizer
0,4.949398517608643,polarity,dnn,growing_language,_TfidfVectorizer
0,6.0516276359558105,polarity,dnn,growing_language,_TfidfVectorizer
0,6.7454633712768555,polarity,dnn,growing_language,_TfidfVectorizer
0,7.016713619232178,polarity,dnn,growing_language,_TfidfVectorizer
0,5.531039237976074,polarity,dnn,growing_language,_TfidfVectorizer
0,5.485602378845215,polarity,dnn,growing_language,_TfidfVectorizer
0,5.0077691078186035,polarity,dnn,growing_language,_TfidfVectorizer
0,5.438554763793945,polarity,dnn,growing_language,_TfidfVectorizer
0,6.218608379364014,polarity,dnn,growing_language,_TfidfVectorizer
0,6.748081684112549,polarity,dnn,growing_language,_TfidfVectorizer
0,4.5378923416137695,polarity,dnn,growing_language,_TfidfVectorizer
0,6.020171165466309,polarity,dnn,growing_language,_TfidfVectorizer
0,5.3306965827941895,polarity,dnn,growing_language,_TfidfVectorizer
0,6.323063850402832,polarity,dnn,growing_language,_TfidfVectorizer
0,5.705250263214111,polarity,dnn,growing_language,_TfidfVectorizer
0,5.862381458282471,polarity,dnn,growing_language,_TfidfVectorizer
0,6.220362663269043,polarity,dnn,growing_language,_TfidfVectorizer
0,5.687782287597656,polarity,dnn_64,growing_language,
0,4.636807441711426,polarity,dnn_64,growing_language,
0,7.266312122344971,polarity,dnn_64,growing_language,
0,5.097754955291748,polarity,dnn_64,growing_language,
0,5.838829040527344,polarity,dnn_64,growing_language,
0,6.878927707672119,polarity,dnn_64,growing_language,
0,6.374337196350098,polarity,dnn_64,growing_language,
0,6.098503589630127,polarity,dnn_64,growing_language,
0,5.704708576202393,polarity,dnn_64,growing_language,
0,8.167259216308594,polarity,dnn_64,growing_language,
0,4.8463664054870605,polarity,dnn_64,growing_language,
0,7.8444390296936035,polarity,dnn_64,growing_language,
0,4.8766374588012695,polarity,dnn_64,growing_language,
0,5.8833770751953125,polarity,dnn_64,growing_language,
0,7.396905422210693,polarity,dnn_64,growing_language,
0,6.29222297668457,polarity,dnn_64,growing_language,
0,5.463471412658691,polarity,dnn_64,growing_language,
0,6.7273759841918945,polarity,dnn_64,growing_language,
0,4.9369330406188965,polarity,dnn_64,growing_language,
0,6.296687126159668,polarity,dnn_64,growing_language,
0,6.187160015106201,polarity,dnn_64,growing_language,
0,6.700109958648682,polarity,dnn_64,growing_language,
0,5.6790242195129395,polarity,dnn_64,growing_language,
0,6.200875282287598,polarity,dnn_64,growing_language,
0,8.866398811340332,polarity,dnn_64,growing_language,
0,4.687262535095215,polarity,dnn_64,growing_language,
0,5.1088786125183105,polarity,dnn_64,growing_language,
0,5.517746925354004,polarity,dnn_64,growing_language,
0,6.057520389556885,polarity,dnn_64,growing_language,
0,6.47829008102417,polarity,dnn_64,growing_language,
0,7.659005641937256,polarity,dnn_64,growing_language,
0,8.428956985473633,polarity,dnn_64,growing_language,
0,4.765712261199951,polarity,dnn_64,growing_language,
0,6.808427333831787,polarity,dnn_64,growing_language,
0,7.947811126708984,polarity,dnn_64,growing_language,
0,5.16452693939209,polarity,dnn_64,growing_language,
0,5.374284744262695,polarity,dnn_64,growing_language,
0,7.054233074188232,polarity,dnn_64,growing_language,
0,6.380290508270264,polarity,dnn_64,growing_language,
0,6.139554023742676,polarity,dnn_64,growing_language,
0,5.481471061706543,polarity,dnn_64,growing_language,
0,6.563695430755615,polarity,dnn_64,growing_language,
0,6.430293083190918,polarity,dnn_64,growing_language,
0,5.855175971984863,polarity,dnn_64,growing_language,
0,5.6734161376953125,polarity,dnn_64,growing_language,
0,6.193986415863037,polarity,dnn_64,growing_language,
0,5.300675868988037,polarity,dnn_64,growing_language,
0,6.545135021209717,polarity,dnn_64,growing_language,
0,4.457157611846924,polarity,dnn_64,growing_language,
0,5.093868255615234,polarity,dnn_64,growing_language,
0,6.3820319175720215,polarity,dnn_64,growing_language,
0,6.346805572509766,polarity,dnn_64,growing_language,
0,6.645776748657227,polarity,dnn_64,growing_language,
0,6.167398452758789,polarity,dnn_64,growing_language,
0,7.327197074890137,polarity,dnn_64,growing_language,
0,3.965522289276123,polarity,dnn_64,growing_language,
0,6.958532810211182,polarity,dnn_64,growing_language,
0,7.874580383300781,polarity,dnn_64,growing_language,
0,4.951964378356934,polarity,dnn_64,growing_language,
0,5.623918056488037,polarity,dnn_64,growing_language,
0,6.430150985717773,polarity,dnn_64,growing_language,
0,4.340726852416992,polarity,dnn_64,growing_language,
0,5.569634914398193,polarity,dnn_64,growing_language,
0,6.043506145477295,polarity,dnn_64,growing_language,
0,4.97750186920166,polarity,dnn_64,growing_language,
0,5.508169651031494,polarity,dnn_64,growing_language,
0,7.57589864730835,polarity,dnn_64,growing_language,
0,5.7806220054626465,polarity,dnn_64,growing_language,
0,5.856782913208008,polarity,dnn_64,growing_language,
0,6.88286828994751,polarity,dnn_64,growing_language,
0,5.408900260925293,polarity,dnn_64,growing_language,
0,5.601143836975098,polarity,dnn_64,growing_language,
0,5.283863067626953,polarity,dnn_64,growing_language,
0,5.573586940765381,polarity,dnn_64,growing_language,
0,6.529332637786865,polarity,dnn_64,growing_language,
0,6.3608784675598145,polarity,dnn_64,growing_language,
0,4.3117218017578125,polarity,dnn_64,growing_language,
0,6.072362422943115,polarity,dnn_64,growing_language,
0,8.380215644836426,polarity,dnn_64,growing_language,
0,7.089714527130127,polarity,dnn_64,growing_language,
0,5.67747688293457,polarity,dnn_64,growing_language,
0,5.985227584838867,polarity,dnn_64,growing_language,
0,5.563150882720947,polarity,dnn_64,growing_language,
0,6.500954627990723,polarity,dnn_64,growing_language,
0,5.563229560852051,polarity,dnn_64,growing_language,
0,6.691739082336426,polarity,dnn_64,growing_language,
0,6.460046291351318,polarity,dnn_64,growing_language,
0,5.728381156921387,polarity,dnn_64,growing_language,
0,4.978073596954346,polarity,dnn_64,growing_language,
0,5.158886432647705,polarity,dnn_64,growing_language,
0,5.505026340484619,polarity,dnn_64,growing_language,
0,6.4706525802612305,polarity,dnn_64,growing_language,
0,6.835448741912842,polarity,dnn_64,growing_language,
0,4.4767327308654785,polarity,dnn_64,growing_language,
0,6.091599464416504,polarity,dnn_64,growing_language,
0,5.333806991577148,polarity,dnn_64,growing_language,
