,label,message
6307,0,Parkland Suspect’s Brother Jailed On Probation Violation Charge
6308,1,Man Who Hacked Celebrities’ Email Accounts Gets 5 Years in Prison - The New York Times
6309,0,James Corden Recruits Celebrity Reporters To Investigate Who Bit Beyoncé
6310,1,Energy Update – Collective Gridwork Fluctuations
6311,0,Cynthia Nixon Would 'Rather Be The Good Nixon Than The Bad Cuomo'
6312,1,Poll: 21% of American Voters Approve of Republican Healthcare Plan
6313,0,How This Hong Kong Heiress Became An Unexpected LGBTQ Icon
6314,0,Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait
6315,1,Fierce Homeless Woman Guarding Trump's Star from Future Vandals Flashes 'Trump-Worthy' Reason for It
6316,0,"Trump Attacks McCabe, Comey And Mueller Probe In Sunday Tweet Barrage"
6317,1,The FBI Intervenes: James Comey and Hillary Clinton’s Emails
6318,1,"Martin Schulz, President of European Parliament, Will Return to German Politics - The New York Times"
6319,1,"Is Washington “False Flagging” The New Russia-Iran-Syria-China “Axis of Evil”, Into Nuclear War?"
6320,1,Men Bet She Would Fail Now She Runs a $26 Billion Fund - The New York Times
6321,1,2 Brussels Police Officers Are Stabbed in ‘Potential Terrorist Attack’ - The New York Times
6322,1,Trump’s Climate Contrarian: Myron Ebell Takes On the E.P.A. - The New York Times
6323,1,GABRIEL: Call It What It Is: Radical Islamic Terrorism - Breitbart
6324,1,ICC to Investigate US War Crimes in Afghanistan? Hold the Cheers
6325,1,"What, Congressman Steve King Asks, Have Nonwhites Done for Civilization? - The New York Times"
6326,1,Silver Price Discovery – It’s Still a Fix
6327,1,Lying CNN Scum
6328,0,Amy Schumer Tells Her Mom And Ellen DeGeneres All About Her Sex Life
6329,0,Trump’s Top Economic Adviser Says Amazon Threats Are ‘Not In My Lane’
6330,0,Kanye And T.I. Debate Trump And MAGA On New Track
6331,1,RED ALERT: China officially orders its citizens to prepare for WW3 as tensions with the United States boil over
6332,1,The @customercaring account expertly trolls people who complain on Twitter
6333,0,"Jimmy Carter Zings Donald Trump: Apparently, America Wants A Jerk For President"
6334,0,Colbert: FBI Is So Far Up Trump 'They're Reading His Emails With A Proctoscope'
6335,0,Anderson Cooper Taunts Trump With 4 Blistering Questions About His 'Best People'
6336,1,House G.O.P. Signals Break With Trump Over Tariff Threat - The New York Times
6337,1,CONTROVERSIAL BRITISH COMMENTATOR Katie Hopkins upsets CNN host by calling her out for her network’s blatantly biased promotion of Hillary Clinton
6338,0,This Mashup Trailer Of 'The Office' And 'A Quiet Place' Needs To Be A Real Movie
6339,0,"Larry Nassar Blames His Victims, Says He 'Was Victimized' In Newly Released Videos"
6340,1,Officials in Saudi Media: Trump Visit ’Essential to Our National Security’ - Breitbart
6341,1,Trump’s Budget Is Aspirational. Reality in Congress Will Change It. - The New York Times
6342,0,Chris Pratt And Bryce Dallas Howard Really Need A Service Raptor On Their Flight
6343,1,Theories of the Race: How Solid Is Hillary Clinton’s Lead? - The New York Times
6344,1,OBAMA’S WARS: First U.S. Serviceman Killed In Northern Syria By Improvised Explosive Device Today
6345,0,9-Hour Rainbow Shines Its Way Into The Record Books
6346,1,Photo of Trump Jr. Confronting Woman With Broken Down Car Goes Viral… Literally Pushes It Out of Way
6347,0,Trump Suggests North Korea Summit Could Still Happen
6348,1,U.S. Cyberattacks Target ISIS in a New Line of Combat - The New York Times
6349,1,OMB Top Post Nominee ‘Berned’ at Stake for Christian Faith
6350,1,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary
6351,0,Budget Deal Lifts Ban On Federal Research Of Gun Violence
6352,1,Volkswagen Emissions Scandal Inquiry Widens to Top Levels - The New York Times
6353,0,San Francisco May Ban Single-Use Plastic Straws
6354,1,Report: Donald Trump Will Exit Paris Climate Change Agreement
6355,1,O Reino Unido retoma a formação de jiadistas na Síria
6356,1,Second Amendment Foundation: Alexandria Shooting the Result of ’Democratic Hate Speech’ - Breitbart
6357,1,Neeraj Pandey announces film on 500/1000 ban: “A Wednesday Re-MODIfied”
6358,0,2 Dead And 20 Injured After Van Drives Into Pedestrians Outside German Pub
6359,1,"#NoDAPL: Native American Leaders Vow to Stay All Winter, File Lawsuit Against Police"
6360,1,Mexican Brewery Portrays Trump as Gun-slinging Nazi Mariachi
6361,1,North Korea Says Diplomat Who Defected Is ‘Human Scum’ - The New York Times
6362,0,Katy Perry Disses Taylor Swift On 'American Idol' Because Feuds Die Hard
6363,1,Israel Defense Forces Kill 4 ISIS-Linked Attackers in Golan Heights - The New York Times
6364,1,Anxiety grows among GOP congressional staffers
6365,0,Trump Signs Memorandum Ending 'Catch And Release' Policy
6366,0,David Cross Proves Yet Again That He’s Terrible At Apologizing
6367,0,Report: John McCain Tells Son-In-Law To 'Take Care Of Meghan'
6368,0,"Trump Ramps Up Attack On Amazon, Demands Washington Post Register As Lobbyist"
6369,1,Geller: MILO to Speak at AFDI #CancelSarsour Protest at CUNY - Breitbart
6370,1,"Christmas Markets Are Beloved Tradition, but a Challenge to Protect - The New York Times"
6371,0,Fox News Judicial Analyst Issues Dark Warning To Trump Over Michael Cohen
6372,1,Ranks of Political Prisoners Grow as Democracy Ebbs in Venezuela - The New York Times
6373,0,"Loose-Lipped Rudy Giuliani Does Not Represent U.S. On Foreign Policy, Warns State Department"
6374,1,Special Counsel Will Oversee Russia Investigation - Breitbart
6375,0,‘Atlanta’ Shows Us What Life Is Like When You're Not Always On That Phone
6376,0,Pauley Perrette Reveals 'Multiple Physical Assaults' After 'NCIS' Exit
6377,0,Stormy Daniels' Attorney Predicts: 'I Do Not Think The President Will Serve Out His Term'
6378,1,"Yes, creationists can be real scientists, too"
6379,0,Blake Lively Teases Ryan Reynolds And Hugh Jackman's Bromance
6380,0,Kidnapper Accused Of Using Alligator To Hold Man Captive
6381,0,A Trade War Could Cost The GOP At The Ballot Box
6382,1,’Shattered’ Revelation: Clinton Campaign Hatched Russian Hacking Narrative 24 Hours After Hillary’s Loss
6383,0,Trump Backs Rudy Giuliani's Claim That No Campaign Money Went To Stormy Daniels
6384,1,Friends No More? Jorge Pérez and Donald Trump - The New York Times
6385,1,Women’s March Highlights as Huge Crowds Protest Trump: ‘We’re Not Going Away’ - The New York Times
6386,0,Joe Scarborough: Trump's Legal Strategy Is Like 'A Monkey Throwing Poo Against The Wall'
6387,1,Endesa conectaba todos sus generadores a un enchufe de Iberdrola
6388,1,Trump Asks Critic of Vaccines to Lead Vaccine Safety Panel - The New York Times
6389,1,Donald Trump and Vladimir Putin Try to Create World Peace
6390,1,Un daltónico cree tener el récord mundial de cubo de Rubik
6391,1,Watch: Kansas City Drive-By Shooting Caught on Dash Cam - Breitbart
6392,0,'Clueless' Star Stacey Dash Not Running For Congress After All
6393,1,Behind The Scenes: “A False Flag Event Is Just Around The Corner And These Marxists Are Setting It Up”
6394,0,Malala Yousafzai Makes Emotional Return To Pakistan 6 Years After Assassination Attempt
6395,0,Scientists Discover New Homo Sapiens Mix With Mysterious Denisovans
6396,1,Medvedev in Jerusalem as Putin waits for Trump
6397,1,Tennessee Prison Hosts Program to Help Inmates Become Better Fathers
6398,0,Tig Notaro Tells Ellen DeGeneres About Her Sons' Passion For Trash
6399,1,Ohio Man Seeking to Join ISIS Arrested John Glenn Columbus International Airport
6400,0,21st Century Fox Offices In London Raided By European Commission Investigators
6401,0,John Bolton Sends ‘Shot Across The Bow’ Of The Sole Survivor Of 'Axis Of Adults'
6402,1,Miss USA Walks Back Health Care Position after Leftist Outrage
6403,1,The US Threatens Irish Neutrality
6404,1,"Trump: Confidence In Economy ’Has Reached Levels Not Seen In Many, Many Years’ - Breitbart"
6405,1,UC Berkeley to Offer Class on Fake Language from ’Game of Thrones’
6406,1,Mint Suspends Silver Eagle Production – 2008 Redux?
6407,1,Trump May Or May Not Be Aware Of The Plan: “A Move On The Chess Board That Others Are Not Considering”
6408,1,Potential Homeowner in Detroit Finds Mummified Body in Garage
6409,0,ACLU Sues New Orleans For Censoring 'Grab Them By The P***y' Mural
6410,1,The Walk Of Light – Arbaeen Pilgrimage Rises a Great Resistance against Radicalism
6411,0,Jimmy Kimmel Coaxes Wild 48-Hour Marriage Story Out Of Audience Member
6412,1,E.U. Blocks Merger of London Stock Exchange and Deutsche Börse - The New York Times
6413,0,Mike Pence Accused Of Hypocrisy Over Tribute To Civil Rights Icon Linda Brown
6414,0,Hank Azaria Is Happy To 'Step Aside' From Voicing Apu On 'The Simpsons'
6415,0,He Was Accused Of Attempted Rape. He Became A Progressive Star Anyway.
6416,1,German Ministry Wants Migrants Returned to Africa: Report
6417,0,Samantha Bee Wants To 'Make America Give A Damn About Puerto Rico' Again
6418,0,Whitney Houston Was Sexually Abused By Dee Dee Warwick: Cannes Documentary
6419,1,"PHOTOS: From Caracas to Miami, Over 200,000 Venezuelans Mark Day 50 of Protests - Breitbart"
6420,1,Senior Haaretz Correspondent Uses New Yorker Satire Piece As Journalistic Source In Jared Kushner Takedown
6421,0,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias
6422,1,North Korea’s Rising Ambition Seen in Bid to Breach Global Banks - The New York Times
6423,0,Federal Judges Won't Block Fix To Pennsylvania's Gerrymandered Congressional Map
6424,0,Punxsutawney Phil Wanted By Police For Bad Weather Forecasting
6425,0,"Iranian Lawmakers Mock Trump's 'Mental Capacity,' Burn U.S. Flag After U.S. Pulls Out Of Nuke Deal"
6426,0,"Half Of 'Caravan' Asylum Seekers In U.S., Sessions Puts Judges On Border"
6427,1,"Phony Jobs, Phony Recovery, Phony Regime—-Now Comes The Reckoning"
6428,0,‘RBG’ Doc Shows How Lasting Political Change Often Happens Behind The Scenes
6429,0,"Gun Control Advocates Hope Parkland Students Have Started A Movement, Not A Moment"
6430,1,Tegla Loroupe Gives Refugee Olympians a Lesson in Hope - The New York Times
6431,0,Trump Hates The Iran Deal And May Kill It – Even If He Still Doesn’t Understand It
6432,1,Enough With the Gefilte Fish. I’ll Have Sushi. - The New York Times
6433,0,Sinclair Employee Handbook: Read The Full Document
6434,1,"Russia, China, Japan & South Korea Planning Solar & Wind Energy Super Grid"
6435,0,Lea Michele Announces Engagement To Boyfriend Zandy Reich
6436,0,Cynthia Nixon Hits Back At Christine Quinn's 'Unqualified Lesbian' Attack
6437,1,FBI Sources believe Clinton Foundation case is “likely moving toward an indictment”
6438,0,Can You Believe? Queer Eye Season 2 Drops Next Month
6439,0,'Walking Dead' Star Steven Ogg Unleashes On Online Trolls: 'It Makes Me F**king Sick'
6440,0,"Women Of All Ages Support Me Too, But More Younger Women Worry About Fallout"
6441,1,"Hillary Clinton’s Campaign, Cautious but Confident, Begins Considering Running Mates - The New York Times"
6442,0,John Cena Is Charmingly Blunt About Split From Nikki Bella
6443,1,Earthquake hits Italy shaking Rome's ancient ruins 'including Colosseum and Pantheon'
6444,0,Northern Ireland's Gay Cake Row Is Reportedly Taking An Emotional Toll On Activist
6445,1,"Οι Ηνωμένες Πολιτείες Θα μεταλλαχτούν ή θα γίνουν κομμάτια, του Τιερί Μεϊσάν"
6446,1,Tending to the Living and the Dead in a Battle-Torn Afghan City - The New York Times
6447,0,Barbara Bush's Legacy Honored By Politicians On Both Sides Of The Aisle
6448,0,The Religious Imagery Stitched Throughout The 2018 Met Gala
6449,1,The Obama Economy Has Unfinished Business - The New York Times
6450,0,Priyanka Chopra Reveals Big Spoilers For Season 3 Of 'Quantico'
6451,0,Cops Called On Black Former White House Staffer As He Moves Into New Apartment
6452,0,Houston Police Chief Says He's Sick Of Inaction On Gun Control
6453,0,Shooting Survivor To Politicians: We Want Change Or We'll Vote You Out
6454,1,"Hillary is So Unpopular, She Has to Pay Off Youth Voters and Fabricate Her Rallies"
6455,0,Don Blankenship's New Xenophobic Campaign Ad Sparks Twitter Fury
6456,1,"Janet Reno, First Woman to Serve as U.S. Attorney General, Dies at 78 - The New York Times"
6457,1,Protesters Crash Trump Assassination ‘Julius Caesar’ Play (VIDEO) - Breitbart
6458,1,The Budget Funds 99 Things and a Wall Ain’t One - Breitbart
6459,0,Samantha Bee: Students Fighting Gun Violence Are Filling GOP With Fear
6460,1,Ben Sasse Thinks Biden Would Have Won - The New York Times
6461,0,"More Than 2,000 People Celebrated Pride In Mike Pence's Hometown"
6462,0,Alabama Lawmaker Opposes Arming Teachers Because 'Lady Teachers' Are 'Scared Of Guns'
6463,1,Watch: Police and Journalists Attacked During Swedish School Riot
6464,0,Giuliani Says Mueller Can't Talk To Trump Until Trump Hears More About FBI Source
6465,1,Rancher Yearns for Trump Wall on US-Mexico Border
6466,1,Former Paramount Pictures CEO Brad Grey Dies at 59
6467,1,New York Times Sides with Leftist Mob at Evergreen College - Breitbart
6468,1,France Closes 4 Mosques for Promoting ‘Radical Ideology’
6469,0,8 Netflix Titles With Black Stars You Should Be Watching This April
6470,0,Demi Lovato Explains Why She Contemplated Suicide At Age 7
6471,0,Fake Shadow-Boxer Helps Single Japanese Women Feel Safer At Home
6472,1,Confronting China: an Interview with John Pilger
6473,0,Trump Offers Support To EPA Chief Scott Pruitt Amid Ethics Scandal
6474,1,U.S. Takes A Stab At A No Fly Zone In Two Places – Syria And Standing Rock
6475,0,Reality Star Lala Kent Isn't Holding Back In Jennifer Lawrence Feud
6476,0,Democrats Did Little To Stop A Climate-Denying Coal Lobbyist From Getting EPA’s No. 2 Spot
6477,1,First Look: Joseph Fiennes as Michael Jackson in ’Urban Myths’
6478,0,2 People Injured In Indiana School Shooting
6479,1,"Dying out: Wild animal numbers could fall by 67% from 1970-2020, study says"
6480,1,Can We Ignore the Alarm Bells the Bond Market Is Ringing? - The New York Times
6481,0,Twitter Users Just Say No To Kellyanne Conway's Drug Abuse Cure
6482,1,Nuclear Reactor in Norway Leaks Radioactive Iodine
6483,0,There's Virtually No Way Trump Could Win The Nobel Prize This Year For North Korea
6484,1,U.S. Accuses Chinese Jet of Flying Too Close to American Plane - The New York Times
6485,0,Here’s Don Jr. Talking About How It Sucks To Be At The Playboy Mansion With A Pregnant Wife
6486,1,American Students on Spring Break Chant ’Build the Wall’ on Mexico Cruise
6487,0,The GOP Has One Big Idea For Health Care Reform: Crappier Insurance
6488,1,Einigung bei Regierungsbildung: Donald Trump leitet künftig alle Ministerien selbst
6489,1,WATCH As Chris Cuomo Tells Rudy Giuliani: You Live In Fact-Free ‘Trumpland’
6490,1,Republican Protester Says He Was Nearly Killed After Trump Says ‘Take Him Out’
6491,0,Man Seeks Mercy From Hotel That Banned Him After Seagulls Trashed His Room
6492,0,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued'
6493,0,Israeli PM Benjamin Netanyahu Taken To Hospital For Tests
6494,0,Black Men Arrested At Starbucks Said They Were There For 2 Minutes Before 911 Call
6495,1,Donald Trump Risks Alienating Military Communities in Swing States - The New York Times
6496,0,6.9 Magnitude Earthquake Strikes Near Papua New Guinea
6497,1,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property"
6498,0,Details Hazy On 'Death Threats' Against EPA's Scott Pruitt
6499,1,Ubisoft Employee Threatens to Spread Pirated Copies of ’The Last Night’ over Politics - Breitbart
6500,1,Tulsi Gabbard for Secretary of State! An example of the need for political realignment
6501,1,Ethanol Mandates Mean Big Profits for Big Oil
6502,1,One Ally Remains Firmly Behind Donald Trump: The N.R.A. - The New York Times
6503,1,"Foreigners Have Long Mined Indonesia, but Now There’s an Outcry - The New York Times"
6504,1,Hillary Clinton's Postapocalyptic Hellscape Plan??
6505,0,Zachary Quinto Uses Fake Name At Starbucks. Customer Gets Steamed.
6506,1,"Hearings Will Unmask ‘Swamp Creatures’ in Trump’s Cabinet, Democrats Say - The New York Times"
6507,0,Police Arrest Larry Nassar's Former Michigan State University Boss
6508,0,"Donald Trump Lashes Out At 'So-Called Leaks,' And Twitter Users Pounce"
6509,0,Trump Says Infrastructure Overhaul Will Likely Have To Wait Until After Midterms
6510,1,Brent Musburger to Retire From ESPN Next Week - The New York Times
6511,1,Washington Post: Donald Trump’s Deportation Push Will Boost Mexicans’ Economy - Breitbart
6512,0,A Fake Facebook Ad Killed Off William Shatner. Captain Kirk Was Not Happy.
6513,0,Fox News Host Neil Cavuto Taunts Trolls Who Came For Him After Trump Takedown
6514,0,Pennsylvania Congressional Upset Undercuts GOP Messaging On Tax Law
6515,1,When the Picky Eater Is a Grown-Up - The New York Times
6516,1,The Life-Changing Magic of Choosing the Right Hospital - The New York Times
6517,1,Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video
6518,1,Russia calls for thorough investigation of Idlib school attack
6519,0,Steven Spielberg Says Netflix Films Shouldn't Qualify For Oscars
6520,1,Polls Show Trump Winning Texas By Landslide
6521,1,Bus in Crash That Killed 6 in Chattanooga Had Strayed From Route - The New York Times
6522,1,"[Eng Subs] 10/29 Bombardment of Residential Lugansk Village, OSCE records craters."
6523,0,Democrats Look To Their Successful 2006 Messaging In Bid To Retake The House
6524,0,'Stranger Things' Actors Scare Up Monstrous Raises For Season 3
6525,1,"Romania Set for First Female, and First Muslim, Prime Minister - The New York Times"
6526,0,Kangaroo Dies After Visitors At Chinese Zoo Hurl Rocks To Force Her To Jump
6527,1,New York Archdiocese Offers Compensation Program for Sexual Abuse Victims - The New York Times
6528,1,Backfire: Obama Sanctions Allow Trump to Pursue Closer Relations with Russia - Breitbart
6529,1,"Obama, Saying Goodbye, Warns of Threats to National Unity - The New York Times"
6530,1,"Andrew Maguire – Paper Gold Market Trades Jaw-Dropping 6,800 Tonnes In One Day!"
6531,0,Kenan Thompson Says He'll Stay On 'SNL' For 'As Long As Possible'
6532,1,65 Test Positive for TB at Texas Border Senior Center
6533,1,"To Speak With Masahiro Tanaka, the Yankees’ Ace, a Catcher Connects With His Own Roots - The New York Times"
6534,0,"An Oral History Of *NSYNC's Breakup, According To Bandmates Not Named Justin Timberlake"
6535,0,"Explosion At FedEx Facility Outside San Antonio May Be Linked To Austin Bombings, FBI Says"
6536,1,"Prince Died Without a Will, According to Court Documents Filed by His Sister - The New York Times"
6537,1,Feinstein: I’m Worried What 13 White Republican Men Will Do to Health Care - Breitbart
6538,1,The Establishment’s Massive ‘Intelligence Failure’
6539,1,A Coup Taking Place in the United States
6540,0,Fans Back Jessica Walter After She Addressed Verbal Harassment By Jeffrey Tambor
6541,1,"Maternal Mortality Rate in U.S. Rises, Defying Global Trend, Study Finds - The New York Times"
6542,0,Europeans Scramble To Save Iran Deal After Trump Withdraws
6543,0,John Mayer's Weird New Low-Budget Video Is A Meme-Worthy Masterpiece
6544,1,Massive Voter Fraud In Texas
6545,1,3 Health Supplements To Maximize Wellness
6546,1,"Confirm Jeff Sessions as Attorney General To Curb Gun Crime in Chicago, Says NRA-ILA’s Chris Cox. - Breitbart"
6547,0,"Desperate For Teachers, Districts Beg Retirees To Come Back"
6548,0,Will Ferrell And Molly Shannon Cover The Royal Wedding As 'Cord And Tish'
6549,1,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied
6550,1,Comment on Weinered: FBI reopens investigation into Hillary Clinton’s emails by Miss Marple
6551,0,GOP Senator Bob Corker Expects Trump To Pull Out Of Iran Nuclear Deal
6552,0,U.S. Slaps Putin's Inner Circle With Aggressive New Sanctions
6553,1,"Pharrell Williams’s Life to Become a Movie Musical, ‘Atlantis’ - The New York Times"
6554,1,"Large Sections of Australia’s Great Reef Are Now Dead, Scientists Find - The New York Times"
6555,0,4 People Facing 100 Lashes For Alleged Gay Sex In Indonesia
6556,0,"Terrifying Tumbleweeds Take Over California City, Trapping Residents Inside Homes"
6557,1,Syria conflict: Food rations run out in rebel-held Aleppo
6558,1,EXCLUSIVE – Carter Page Requests Release of FISA Warrant Details ‘Concocted’ by James Comey’s FBI - Breitbart
6559,1,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times
6560,0,Bill De Blasio Tells NYPD To Stop Arresting People For Smoking Pot On The Street
6561,1,Rosana colabora con Joseba de Carglass en su nuevo disco “Lunas de oferta”
6562,0,John Krasinski Is Obsessed With 'The Devil Wears Prada' And Emily Blunt Can Prove It
6563,0,Former Presidents Gather For Barbara Bush's Texas Funeral
6564,0,Gay Conversion Therapy Survivor Recalls 8-Month Nightmare In A Powerful Video
6565,0,Samantha Bee Issues Chilling Warning About Steve Bannon’s Racist Tour Of Europe
6566,0,At Least 5 Dead In Violent Clashes In Nicaragua Over Social Security Changes
6567,1,Are The Polls Rigged Against Trump? All Of These Wildly Divergent Surveys Cannot Possibly Be Correct
6568,1,Iraqi Car Bomb Jaw-Dropping Crisis Actor Fakery Caught On Video
6569,1,CDC vaccine science covers up giant conflict of interest
6570,0,The Hilarious Way John Cleese Treats Donald Trump Supporters Who Walk Out Of His Show
6571,0,Neil Young And Daryl Hannah Are Ready For Their Netflix Film Debut
6572,1,"Comatose, Then Homeless: ‘My Closest Friend Has Been Pain’ - The New York Times"
6573,1,Dallas Police Are Used to Recovering From Being in Harm’s Way - The New York Times
6574,1,EXCLUSIVE: Keith Ellison’s Student Anti-Capitalist and Anti-Police Activism (Video)
6575,1,‘Inferno’ and the Overpopulation Myth
6576,1,A.N.C. Suffers Major Election Setback in South Africa - The New York Times
6577,0,"6 Sandy Hook Families, FBI Agent Sue Alex Jones For Defamation"
6578,0,Facebook To Begin Letting Users Know If Their Data Was Harvested By Cambridge Analytica
6579,0,Trump Opens Door For U.S. Gun Industry To Sell More Firearms Abroad
6580,0,"Fans Think Beyoncé Changed Her Nail Color Mid-Coachella Set, Because She's That Amazing"
6581,1,"Curt Schilling, ESPN Analyst, Is Fired Over Offensive Social Media Post - The New York Times"
6582,1,Channel 4 announces neverending cycle of Gogglebox spinoffs
6583,1,RABBI SHMULEY: Spicer’s Actions Redeem His Words on Assad - Breitbart
6584,1,Texas Boy Known as ‘Copeland Crush’ and His Father Are Mourned - The New York Times
6585,1,Whistleblower Accuses Venezuela of Issuing Passports to Terrorists in CNN Interview - Breitbart
6586,0,Chris Hemsworth Dances 'Wrecking Ball' With His Kids In The Living Room
6587,1,Russian Spring unveils new cartoon series mocking US propaganda
6588,0,Arizona Congresswoman Alleges Sexual Abuse By High School Coach
6589,0,NBC Says It Believes Matt Lauer's Accusers After Months-Long Investigation
6590,1,Palestinian Authority Forked Out $1 Billion in 4 Years to Terrorists Salaries
6591,0,Tom Hardy Is Completely Unrecognizable As Al Capone For New Movie
6592,1,CrossTalk: Hillary’s Reckoning?
6593,0,The Kris Kobach Voter Fraud Trial Was About Much More Than Kris Kobach
6594,0,This Optical Illusion Will Blow The Color Right Out Of Your Eyeballs
6595,1,Beijing holds surprise South China Sea drills in response to US patrol
6596,1,The West’s Media Delusions
6597,0,The U.S. Just Quietly Deported The Largest Group Of Cambodians Ever
6598,1,Saudi Warplanes Continue Massacring Civilians In Yemen
6599,0,Here’s What’s Happening With Trump’s Bump Stock Ban
6600,0,Jennifer Garner Recreates That Oscars Meme: 'What Am I Doing?'
6601,1,Comment on Fury as German primary school ‘forces’ children to chant ‘Allahu Akbar’ in Muslim prayer by Dr. Eowyn
6602,1,7 Ways Probiotics DETOXIFY Your Body
6603,1,"Media Matters brags taking Lou Dobbs off CNN, Glenn Beck off FOX: Project Veritas"
6604,0,Waffle House Doubles Down On Chikesia Clemons Arrest As Activists Call For Boycott
6605,1,Nation’s Top Lawyers Have Had Enough Of Trump (TWEETS)
6606,0,Donald Trump Exposed On New Yorker Cover
6607,1,Howard Schultz to Step Down as Starbucks Chief Next Year - The New York Times
6608,1,Ann Coulter On C-Span Quotes VDARE.com’s Brimelow–A Racist Is Someone Winning An Argument With A Liberal.
6609,1,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 2 of 4)
6610,0,‘Atlanta’ Explores The Unshakeable Intimacy Between A Man And His Barber
6611,1,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart
6612,1,Mark Levin on Trump Wiretapping Claims: ’The Evidence Is Overwhelming’ - Breitbart
6613,0,Kellyanne Conway Flips Out When Asked About Her Husband's Trump-Trolling Tweets
6614,1,In Just 11 Days Scientists Destroyed Breast Cancer Tumors Without Chemo
6615,1,GWB Daughter Barbara Bush to Keynote Planned Parenthood Fundraiser
6616,1,Energy Update: Stargates Are Active And We Have Quickening Occurring
6617,1,Trump controlled by Mossad
6618,0,Supreme Court Invalidates Federal Ban On Sports Gambling
6619,0,1 Dead After Houthi Rebels Fire Missile At Saudi Arabian Airport
6620,1,Exclusive-Rep. Mark Meadows: I Promised President Trump I Would Negotiate Obamacare Repeal-Replace in Good Faith - Breitbart
6621,0,"For Openly Gay Actor-Singer Nakhane, Defiance Is Key To Survival"
6622,0,'Memes Are Like Inside Jokes Between Millions Of People'
6623,1,Crackdown on For-Profit Colleges May Free Students and Trap Taxpayers - The New York Times
6624,1,Key Points on Sarin: The ‘Most Volatile’ of Nerve Agents - The New York Times
6625,1,The Failure of Democracy: How The Oligarchs Plan To Steal The Election
6626,0,Jim Carrey Bestows Scott Pruitt With A Savage Nickname In Latest Painting
6627,0,'SNL' Host Chadwick Boseman Appears On Black Jeopardy As T'Challa
6628,1,"Transition Television, From PBS and CNN - The New York Times"
6629,1,Casey Affleck: ‘Thanks for Dressing Up’ - The New York Times
6630,0,"With Its Way Of Life At Risk, This Remote Oyster-Growing Region Called In Robots"
6631,1,Obama Is Considering Removing N.S.A. Leader - The New York Times
6632,0,When Your iPhone Reinforces Sexism
6633,1,"U.S.-Backed Afghan Government Funding Taliban Schools, Hospitals"
6634,0,These Pro-Trump Extremists Had A Plan To Kill Muslims. How Were They Radicalized?
6635,1,Physicians on Ryan’s Obamacare 2.0: ‘Doomed for Failure’ - Breitbart
6636,1,Oliver Stone: Trump-Russia Connection a ’Path That Leads Nowhere’
6637,0,"Cameron Diaz Says She's 'Actually Retired,' So There"
6638,1,Impeachment-era evidence against Bill Clinton still sealed
6639,1,"Computer Programmer Comes Forward, Admits To Being Paid To Rig Voting Booths! TRUMP WAS RIGHT! • USA Newsflash"
6640,0,Interior Dept. Dodges Watchdog’s Questions About Zinke’s Call To Alaska Senators
6641,0,Trump Taps CNBC Commentator To Be Top Economic Adviser: Reports
6642,1,Daily Mail disproves the proposition that Everything is Awesome. More soon.
6643,1,"Your Monday Evening Briefing: Bernie Sanders, Donald Trump, Johnny Manziel - The New York Times"
6644,1,Concept paper by the Russian presidency
6645,0,James Corden Reveals The Worst Part Of The Royal Wedding Ceremony
6646,0,Labor Critic Claims Union Behind The 'Fight For $15' Cut Funding For Fast-Food Campaigns
6647,0,Senate Confirms Climate Change Denier To Lead NASA
6648,0,May Demi Lovato's 6-Year Message Of Sobriety Inspire Us All
6649,1,FBI debunks Hillary's Conspiracy Theory: Trump is NOT a Russian Agent
6650,0,Garry Kasparov: Donald Trump Has More Russian Connections Than Aeroflot
6651,0,Solange's Durag Was The True MVP At The Met Gala
6652,1,Oregon Counties Declare Sanctuary Status Against Gun Control
6653,1,Michael Phelps Makes Political Super Bowl Pick - Breitbart
6654,0,Iowa Lawmakers Just Approved The Most Restrictive Abortion Bill In The Country
6655,1,Israeli Scientists Develop Blood Test to Diagnose Lung Cancer
6656,0,Lady Gaga Crushes On Cardi B's 'Bad Romance' Cover In High School
6657,1,"Forget The Propaganda, This Is What Is Really Happening In The Gold Market"
6658,0,Check Out Tokyo's New Godzilla Statue
6659,0,Jake Tapper Mocks Donald Trump's Nickname Fail: 'He's Lost His Ability'
6660,1,"Health Ranger to launch revolutionary, certified organic, non-GMO preparedness food line this Thursday"
6661,1,"Review: In ‘War Paint,’ Sing a Song of Face Creams - The New York Times"
6662,1,Benjamin Netanyahu Questioned in Israel Graft Inquiry - The New York Times
6663,0,Sarah Paulson Is Unapologetic About 32-Year Age Gap With Girlfriend Holland Taylor
