,label,message
7013,0,Nah im goin 2 the wrks with j wot bout u?
7014,1,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
7015,1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
7016,0,How much she payed. Suganya.
7017,1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
7018,0,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
7019,0,Do we have any spare power supplies
7020,0,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
7021,0,Yup but not studying surfing lor. I'm in e lazy mode today.
7022,0,Bbq this sat at mine from 6ish. Ur welcome 2 come
7023,0,U ned to convince him tht its not possible witot hurting his feeling its the main
7024,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
7025,0,I uploaded mine to Facebook
7026,1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
7027,1,Valentines Day Special! Win over aPS1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
7028,0,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
7029,0,Hey you told your name to gautham ah?
7030,0,Great. Have a safe trip. Dont panic surrender all.
7031,1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
7032,0,I cant wait to see you! How were the photos were useful? :)
7033,1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs 
7034,0,No de.am seeing in online shop so that i asked.
7035,0,"Are you being good, baby? :)"
7036,0,"Hi Chikku, send some nice msgs"
7037,1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
7038,1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
7039,0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
7040,0,Mmm thats better now i got a roast down me! iaOd b better if i had a few drinks down me 2! Good indian?
7041,0,Sent me ur email id soon
7042,1,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a aPS250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopaPS1.50/week
7043,1,Urgent! Please call 09061213237 from a landline. aPS5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
7044,1,"URGENT! Your Mobile No was awarded a aPS2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
7045,0,I'm really not up to it still tonight babe
7046,1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
7047,0,No plm i will come da. On the way.
7048,0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? 
7049,0,K do I need a login or anything
7050,0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
7051,1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
7052,0,Hey whats up? U sleeping all morning?
7053,0,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
7054,1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
7055,0,Yes:)here tv is always available in work place..
7056,0,Am not interested to do like that.
7057,1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a aPS1500 Bonus Prize, call 09066368470"
7058,0,Its a part of checking IQ
7059,0,Yeah. I got a list with only u and Joanna if I'm feeling really anti social
7060,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
7061,0,I know she called me
7062,1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
7063,0,"Erm U_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
7064,0,No problem. Talk to you later
7065,0,You can jot down things you want to remember later.
7066,0,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
7067,1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
7068,0,All will come alive.better correct any good looking figure there itself..
7069,1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
7070,0,I want to be there so i can kiss you and feel you next to me
7071,1,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML"
7072,1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
7073,0,Lol enjoy role playing much?
7074,0,No just send to you. Bec you in temple na.
7075,1,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
7076,0,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
7077,0,Is ur lecture over?
7078,0,Ok no prob... I'll come after lunch then...
7079,0,Nothin comes to my mind. II help me buy hanger lor. Ur laptop not heavy?
7080,1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
7081,0,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
7082,1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
7083,0,But i'm really really broke oh. No amount is too small even  &lt;#&gt; 
7084,1,RCT' THNQ Adrian for U text. Rgds Vatian
7085,0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*"
7086,1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX aPS1.50
7087,0,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
7088,1,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsaPS1/minMobsmoreLKPOBOX177HP51FL
7089,1,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222
7090,0,I wil be there with in  &lt;#&gt;  minutes. Got any space
7091,0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
7092,0,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
7093,1,"For ur chance to win a aPS250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
7094,0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
7095,0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
7096,0,hanks lotsly!
7097,0,And maybe some pressies
7098,0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
7099,1,FREE entry into our aPS250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
7100,0,Ya very nice. . .be ready on thursday
7101,1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
7102,0,Thanks love. But am i doing torch or bold.
7103,0,"Sounds good, keep me posted"
7104,0,"K, I'll work something out"
7105,1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 aPS3/wk"
7106,0,Pls call me da. What happen.
7107,0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance"""
7108,0,Oh ic. I thought you meant mary jane.
7109,0,Is it your yahoo boys that bring in the perf? Or legal.
7110,1,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
7111,1,"For ur chance to win aPS250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
7112,0,"I call you later, don't have network. If urgnt, sms me."
7113,1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
7114,0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)"""
7115,0,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
7116,0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
7117,1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
7118,1,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
7119,0,Was doing my test earlier. I appreciate you. Will call you tomorrow.
7120,0,Hey tmr maybe can meet you at yck
7121,1,"Last Chance! Claim ur aPS150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. aPS3.00 Sub. 16"
7122,1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
7123,0,Yeah no probs - last night is obviously catching up with you... Speak soon 
7124,1,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx CallsaPS1/minmoremobsEMSPOBox45PO139WA
7125,0,Only saturday and sunday holiday so its very difficult:)
7126,0,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
7127,1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
7128,1,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
7129,0,Ok can...
7130,0,Why did I wake up on my own &gt;:(
7131,1,Ur TONEXS subscription has been renewed and you have been charged aPS4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
7132,1,"You are a aPS1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
7133,0,Yup ok...
7134,0,"Mostly sports type..lyk footbl,crckt.."
7135,0,Just finished eating. Got u a plate. NOT leftovers this time.
7136,1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just aPS1.50 per wk 2 opt out send STOP 08452810071 16
7137,1,WIN URGENT! Your mobile number has been awarded with a aPS2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
7138,0,I was slept that time.you there?
7139,0,K..give back my thanks.
7140,1,Urgent! Please call 09061213237 from a landline. aPS5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
7141,0,I like cheap! But iU/m happy to splash out on the wine if it makes you feel better..
7142,0,Also maaaan are you missing out
7143,0,"I dont knw pa, i just drink milk.."
7144,1,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(aPS1.50p. m)
7145,0,That means get the door
7146,0,Pls send me your address sir.
7147,0,Fine i miss you very much.
7148,1,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
7149,0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
7150,1,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only aPS1.50/wk."""
7151,0,Cramps stopped. Going back to sleep
7152,0,I dont thnk its a wrong calling between us
7153,1,"You've won tkts to the EURO2004 CUP FINAL or aPS800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
7154,0,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
7155,0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
7156,0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
7157,0,I went to project centre
7158,0,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
7159,1,Todays Vodafone numbers ending with 4882 are selected to a receive a aPS350 award. If your number matches call 09064019014 to receive your aPS350 award.
7160,0,"Call me, i am senthil from hsbc."
7161,1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
7162,1,FREE entry into our aPS250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
7163,0,There bold 2  &lt;#&gt; . Is that yours
7164,0,Ok c I_ then.
7165,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
7166,1,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
7167,1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
7168,0,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
7169,0,Much better now thanks lol
7170,0,And is there a way you can send shade's stuff to her. And she has been wonderful too.
7171,1,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
7172,1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
7173,0,Just send a text. We'll skype later.
7174,0,Which is weird because I know I had it at one point
7175,0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
7176,0,"I sent you the prices and do you mean the  &lt;#&gt; g,"
7177,0,"Goodnight, sleep well da please take care pa. Please."
7178,0,If i not meeting I_ all rite then i'll go home lor. If I_ dun feel like comin it's ok.
7179,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 
7180,1,"Today's Offer! Claim ur aPS150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. aPS3.00 Sub. 16 . Unsub reply X"
7181,1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
7182,0,Its normally hot mail. Com you see!
7183,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
7184,1,You have 1 new voicemail. Please call 08719181513.
7185,1,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx CallsaPS1/minmoremobsEMSPOBox45PO139WA
7186,0,Senthil group company Apnt 5pm.
7187,0,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
7188,0,Ya just telling abt tht incident..
7189,0,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
7190,0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
7191,0,Went to pay rent. So i had to go to the bank to authorise the payment.
7192,0,Sweet heart how are you?
7193,1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
7194,0,You made my day. Do have a great day too.
7195,1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
7196,0,Ugh hopefully the asus ppl dont randomly do a reformat.
7197,0,Okay. I've seen it. So i should pick it on friday?
7198,0,Nope... Juz off from work...
7199,1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
7200,0,No da if you run that it activate the full version da.
7201,0,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel..."
7202,1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
7203,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
7204,0,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
7205,1,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
7206,0,Lol ... I knew that .... I saw him in the dollar store
7207,0,"Yo, the game almost over? Want to go to walmart soon"
7208,0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
7209,1,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsaPS1/minMobsmoreLKPOBOX177HP51FL
7210,0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
7211,1,"Latest Nokia Mobile or iPOD MP3 Player +aPS400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.aPS1,50/Mtmsgrcvd18+"
7212,0,Customer place i will call you
7213,1,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
7214,1,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
7215,1,You have won a guaranteed aPS200 award or even aPS1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
7216,1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at aPS350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
7217,0,Stop the story. I've told him i've returned it and he's saying i should not re order it.
7218,0,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
7219,1,You have an important customer service announcement from PREMIER.
7220,0,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
7221,0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
7222,1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
7223,0,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow."
7224,1,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
7225,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
7226,0,Tiwary to rcb.battle between bang and kochi.
7227,1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+
7228,1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
7229,0,I'm meeting Darren...
7230,0,Stupid.its not possible
7231,0,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
7232,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a aPS150 prize. To collect is easy. Just call 09061743386 
7233,1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone
7234,0,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
7235,0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
7236,0,"Arms fine, how's Cardiff and uni? "
7237,1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
7238,0,Beauty sleep can help ur pimples too.
7239,0,No go. No openings for that room 'til after thanksgiving without an upcharge.
7240,0,ok. I am a gentleman and will treat you with dignity and respect.
7241,1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
7242,0,Shuhui has bought ron's present it's a swatch watch...
7243,0,It means u could not keep ur words.
7244,0,Hey so whats the plan this sat? 
7245,0,Hey gals...U all wanna meet 4 dinner at nIAte? 
7246,0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
7247,1,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
7248,0,Erutupalam thandiyachu
7249,1,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm"
7250,1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or aPS1000. To claim txt DIS to 87121 18+6*aPS1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
7251,1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
7252,0,I think that tantrum's finished so yeah I'll be by at some point
7253,0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
7254,0,S.i think he is waste for rr..
7255,0,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
7256,0,Sent me de webadres for geting salary slip
7257,1,"For ur chance to win a aPS250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
7258,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!
7259,0,Ok... Let u noe when i leave my house.
7260,1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
7261,0,"Yeah, we got one lined up for us"
7262,0,Ok try to do week end course in coimbatore.
7263,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
7264,1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
7265,0,"Haha better late than ever, any way I could swing by?"
7266,0,Prabha..i'm soryda..realy..frm heart i'm sory
7267,0,Thank you princess! I want to see your nice juicy booty...
7268,1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
7269,0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
7270,1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
7271,1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
7272,0,K.k.how is your business now?
7273,1,URGENT! We are trying to contact you. Last weekends draw shows that you have won a aPS900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
7274,0,How much for an eighth?
7275,0,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
7276,0,Many more happy returns of the day. I wish you happy birthday.
7277,0,If he started searching he will get job in few days.he have great potential and talent.
7278,0,Dear :-/ why you mood off. I cant drive so i brother to drive
7279,1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
7280,1,This is the 2nd time we have tried to contact u. U have won the aPS1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
7281,1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
7282,0,Havent.
7283,0,It's I(c) only $140 ard...Ia rest all ard $180 at least...Which is I(c) price 4 I(c) 2 bedrm ($900)
7284,1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
7285,0,Ok i'm coming home now.
7286,0,Rofl betta invest in some  anti aging products
7287,0,Take us out shopping and Mark will distract Isaiah.=D
7288,0,Hey... are you going to quit soon? Xuhui and i working till end of the month 
7289,1,Ringtone Club: Gr8 new polys direct to your mobile every week !
7290,0,What pa tell me.. I went to bath:-)
7291,0,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
7292,0,LOL that would be awesome payback.
7293,1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
7294,0,Yo guess what I just dropped
7295,1,"Final Chance! Claim ur aPS150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. aPS3.00 Subs 16"
7296,1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
7297,0,Omg it could snow here tonite!
7298,1,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or aPS5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm
7299,0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
7300,1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
7301,1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
7302,1,74355 XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC
7303,1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over aPS1million to give away ! ppt150x3+normal text rate box403 w1t1jy
7304,0,Carlos says we can pick up from him later so yeah we're set
